# Residuals   
# Time        	p             	Ux            	Uy            
5.5           	N/A	N/A
6.24239       	5.056997e-02	5.710116e-03	5.576827e-03
6.2541        	4.194746e-02	5.501526e-03	5.330609e-03
6.26581       	3.116269e-02	5.464433e-03	5.185149e-03
6.27697       	3.477306e-02	4.958962e-03	4.872608e-03
6.28812       	2.696221e-02	5.046117e-03	4.858196e-03
6.29927       	2.462518e-02	4.961343e-03	4.780510e-03
6.31042       	3.017430e-02	4.974019e-03	4.815175e-03
6.32157       	5.002339e-02	5.127899e-03	5.143518e-03
6.33272       	4.068334e-02	5.418869e-03	5.156049e-03
6.34388       	2.687235e-02	5.129495e-03	4.950014e-03
6.35503       	2.836464e-02	5.034958e-03	4.898487e-03
6.36618       	3.269455e-02	5.011873e-03	4.904961e-03
6.37733       	2.841219e-02	5.046231e-03	4.879557e-03
6.38848       	2.975349e-02	5.088853e-03	4.911171e-03
6.40087       	4.741922e-02	5.623837e-03	5.467022e-03
6.41326       	6.202040e-02	5.484490e-03	5.578487e-03
6.42566       	4.576864e-02	5.891313e-03	5.671916e-03
6.43628       	5.504057e-02	4.961442e-03	5.132727e-03
6.4469        	4.279083e-02	5.432539e-03	5.091972e-03
6.45752       	3.270703e-02	4.973472e-03	4.745462e-03
6.46814       	3.126776e-02	5.017898e-03	4.760012e-03
6.47876       	4.519940e-02	4.981548e-03	4.857515e-03
6.48938       	3.518056e-02	5.183361e-03	5.002346e-03
6.5           	3.873533e-02	5.118018e-03	5.004929e-03
6.51163       	4.166402e-02	5.524729e-03	5.358843e-03
6.52299       	5.039731e-02	5.172335e-03	5.174962e-03
6.53434       	3.889571e-02	5.478651e-03	5.251545e-03
6.5457        	3.297251e-02	5.475484e-03	5.240671e-03
6.55706       	3.644023e-02	5.441484e-03	5.263435e-03
6.56842       	3.747226e-02	5.518347e-03	5.468661e-03
6.57977       	3.777325e-02	5.436600e-03	5.336877e-03
6.59113       	4.605989e-02	5.249493e-03	5.250406e-03
6.60249       	3.793736e-02	5.326229e-03	5.211530e-03
6.61385       	4.012990e-02	5.280263e-03	5.134398e-03
6.6252        	4.376336e-02	5.304451e-03	5.138089e-03
6.63656       	4.312589e-02	5.416353e-03	5.278091e-03
6.64792       	4.487989e-02	5.553004e-03	5.345699e-03
6.65928       	4.184545e-02	5.636303e-03	5.305822e-03
6.67063       	3.480876e-02	5.519518e-03	5.199073e-03
6.68199       	3.407011e-02	5.486074e-03	5.154545e-03
6.69335       	3.727405e-02	5.457419e-03	5.116429e-03
6.70471       	3.304130e-02	5.402525e-03	5.037929e-03
6.71564       	4.057765e-02	5.154957e-03	4.889388e-03
6.72658       	4.484221e-02	5.314213e-03	4.936036e-03
6.73752       	3.144377e-02	5.254147e-03	4.841311e-03
6.74845       	3.681754e-02	5.238541e-03	4.781360e-03
6.75939       	3.524769e-02	5.243021e-03	4.794658e-03
6.77033       	3.443554e-02	5.331366e-03	4.877925e-03
6.78077       	4.414838e-02	5.129577e-03	4.737256e-03
6.79121       	3.544187e-02	5.182800e-03	4.639873e-03
6.80165       	3.594412e-02	4.980865e-03	4.497958e-03
6.81209       	3.235350e-02	4.846907e-03	4.419709e-03
6.82252       	3.469597e-02	4.784856e-03	4.367477e-03
6.83296       	3.253745e-02	4.838871e-03	4.338046e-03
6.8434        	3.775542e-02	4.819022e-03	4.390744e-03
6.85384       	3.305899e-02	4.910910e-03	4.403176e-03
6.86428       	3.295610e-02	4.838493e-03	4.353027e-03
6.87472       	3.115518e-02	4.798509e-03	4.284196e-03
6.88516       	2.837828e-02	4.776802e-03	4.212425e-03
6.8956        	3.404736e-02	4.775678e-03	4.217142e-03
6.90604       	3.367487e-02	4.853420e-03	4.318850e-03
6.91648       	3.739878e-02	4.865507e-03	4.368837e-03
6.92692       	3.836690e-02	4.826081e-03	4.392246e-03
6.93736       	3.312433e-02	4.759838e-03	4.352003e-03
6.9478        	3.220276e-02	4.697600e-03	4.304953e-03
6.95824       	2.925898e-02	4.650333e-03	4.257819e-03
6.96868       	3.106080e-02	4.615057e-03	4.218859e-03
6.97912       	3.178936e-02	4.563186e-03	4.166791e-03
6.98956       	3.312822e-02	4.538085e-03	4.141748e-03
7             	3.721172e-02	4.584169e-03	4.135800e-03
7.01111       	3.938117e-02	4.961888e-03	4.434930e-03
7.02222       	3.768981e-02	4.855460e-03	4.425140e-03
7.03333       	3.356336e-02	4.840277e-03	4.388308e-03
7.04444       	3.671752e-02	4.772167e-03	4.345585e-03
7.05556       	3.419023e-02	4.732412e-03	4.319359e-03
7.06667       	3.577921e-02	4.699288e-03	4.249733e-03
7.07778       	3.370806e-02	4.708447e-03	4.140431e-03
7.08889       	3.717398e-02	4.681413e-03	4.107768e-03
7.1           	3.524878e-02	4.721981e-03	4.133802e-03
7.11111       	3.593863e-02	4.710764e-03	4.157377e-03
7.12222       	3.952000e-02	4.637210e-03	4.154322e-03
7.13333       	4.000289e-02	4.628274e-03	4.209304e-03
7.14444       	3.471544e-02	4.609325e-03	4.259789e-03
7.15556       	3.589588e-02	4.549220e-03	4.223044e-03
7.16667       	3.768600e-02	4.597395e-03	4.225568e-03
7.17778       	4.188766e-02	4.646449e-03	4.146487e-03
7.18889       	3.863175e-02	4.560166e-03	4.063888e-03
7.2           	4.851561e-02	4.573979e-03	4.116631e-03
7.21111       	3.624446e-02	4.598002e-03	4.118049e-03
7.22222       	3.996798e-02	4.544989e-03	4.076491e-03
7.23333       	3.932959e-02	4.570865e-03	4.036978e-03
7.24444       	3.343524e-02	4.551632e-03	3.997025e-03
7.25556       	3.556555e-02	4.451010e-03	3.988098e-03
7.26667       	3.956199e-02	4.400391e-03	4.076257e-03
7.27778       	3.753833e-02	4.483316e-03	4.192344e-03
7.28889       	4.743505e-02	4.452046e-03	4.074967e-03
7.3           	4.451630e-02	4.459915e-03	4.080124e-03
7.31111       	3.606371e-02	4.471745e-03	4.083334e-03
7.32222       	3.200212e-02	4.350975e-03	4.015590e-03
7.33333       	2.950307e-02	4.270554e-03	3.924426e-03
7.34444       	3.104053e-02	4.227581e-03	3.863630e-03
7.35556       	3.587993e-02	4.225038e-03	3.858249e-03
7.36667       	3.824357e-02	4.248213e-03	3.983927e-03
7.37778       	3.920039e-02	4.263602e-03	4.064587e-03
7.38889       	3.956602e-02	4.329509e-03	4.091553e-03
7.4           	4.729060e-02	4.242188e-03	4.002508e-03
7.41111       	4.435933e-02	4.225501e-03	3.964035e-03
7.42222       	3.355971e-02	4.183028e-03	3.951553e-03
7.43333       	3.392202e-02	4.136459e-03	3.919738e-03
7.44444       	2.850220e-02	4.092741e-03	3.893236e-03
7.45556       	2.791251e-02	4.085258e-03	3.845541e-03
7.46667       	3.367957e-02	4.093124e-03	3.820308e-03
7.47778       	2.891698e-02	4.087980e-03	3.776620e-03
7.48889       	4.502047e-02	4.097201e-03	3.961274e-03
7.5           	4.434512e-02	4.077687e-03	3.889279e-03
7.51163       	5.115710e-02	4.206795e-03	4.066443e-03
7.52326       	3.881296e-02	4.220594e-03	4.087755e-03
7.53488       	3.230451e-02	4.171685e-03	4.055260e-03
7.54651       	4.235038e-02	4.163689e-03	4.147091e-03
7.55814       	4.499868e-02	4.188628e-03	4.248933e-03
7.56977       	3.719738e-02	4.164661e-03	4.194515e-03
7.5814        	3.482305e-02	4.118357e-03	4.117606e-03
7.59302       	3.236669e-02	4.075951e-03	4.100999e-03
7.60465       	3.852400e-02	4.087720e-03	4.072759e-03
7.61628       	5.070917e-02	4.068487e-03	4.134462e-03
7.62791       	3.926931e-02	4.126274e-03	4.105441e-03
7.63953       	3.281808e-02	4.043480e-03	4.017178e-03
7.65116       	3.937372e-02	4.026589e-03	4.070611e-03
7.66279       	4.396583e-02	4.089612e-03	4.109891e-03
7.67442       	2.959614e-02	4.101220e-03	4.058476e-03
7.68605       	3.371031e-02	4.076848e-03	4.072013e-03
7.69767       	3.730124e-02	4.069015e-03	4.151062e-03
7.7093        	3.967114e-02	4.068556e-03	4.141344e-03
7.72093       	3.691798e-02	4.017907e-03	4.074346e-03
7.73256       	4.515398e-02	4.019692e-03	4.094231e-03
7.74419       	4.238207e-02	4.101376e-03	4.205635e-03
7.75581       	3.982699e-02	4.019795e-03	4.144530e-03
7.76744       	3.723654e-02	3.978367e-03	4.117407e-03
7.77907       	4.013548e-02	4.015779e-03	4.109491e-03
7.7907        	3.385457e-02	4.039978e-03	4.105013e-03
7.80233       	3.361309e-02	4.001161e-03	4.066591e-03
7.81395       	4.260525e-02	4.015025e-03	4.035744e-03
7.82558       	4.658252e-02	4.080900e-03	4.058927e-03
7.83721       	4.501796e-02	4.069222e-03	4.065497e-03
7.84884       	4.277084e-02	4.031975e-03	4.079665e-03
7.86047       	3.875525e-02	3.977175e-03	4.079244e-03
7.87209       	4.147186e-02	3.979520e-03	4.140998e-03
7.88372       	3.834007e-02	3.990177e-03	4.075730e-03
7.89535       	3.571700e-02	3.950021e-03	4.029109e-03
7.90698       	4.424740e-02	3.933850e-03	4.071339e-03
7.9186        	4.770820e-02	3.979399e-03	4.111567e-03
7.93023       	4.243715e-02	3.934159e-03	4.132725e-03
7.94186       	3.891957e-02	3.917503e-03	4.116433e-03
7.95349       	4.000679e-02	3.925073e-03	4.097954e-03
7.96512       	4.587097e-02	3.905566e-03	4.143872e-03
7.97674       	3.955044e-02	3.960479e-03	4.109357e-03
7.98837       	5.527263e-02	3.962769e-03	4.209066e-03
8             	4.390154e-02	3.968685e-03	4.217044e-03
8.0119        	4.294859e-02	4.043382e-03	4.294078e-03
8.02381       	4.132776e-02	4.015291e-03	4.269498e-03
8.03571       	4.119085e-02	4.040188e-03	4.234923e-03
8.04762       	3.713703e-02	4.040295e-03	4.207913e-03
8.05952       	3.651558e-02	4.042460e-03	4.187248e-03
8.07143       	3.581005e-02	4.019101e-03	4.196734e-03
8.08333       	4.456879e-02	3.989990e-03	4.230553e-03
8.09559       	6.120616e-02	4.156388e-03	4.458619e-03
8.10784       	5.470333e-02	4.243101e-03	4.544703e-03
8.1201        	4.016182e-02	4.187178e-03	4.456499e-03
8.13235       	4.249023e-02	4.158701e-03	4.509158e-03
8.14461       	4.146589e-02	4.127626e-03	4.484623e-03
8.15686       	4.651567e-02	4.078314e-03	4.485237e-03
8.16912       	4.616922e-02	4.091550e-03	4.422805e-03
8.18137       	4.443553e-02	4.142025e-03	4.413581e-03
8.19363       	4.431490e-02	4.173257e-03	4.402720e-03
8.20588       	3.803947e-02	4.203702e-03	4.392439e-03
8.21814       	3.644568e-02	4.192849e-03	4.296603e-03
8.23039       	3.986380e-02	4.165710e-03	4.314879e-03
8.24265       	4.332560e-02	4.179553e-03	4.419830e-03
8.2549        	4.978920e-02	4.184515e-03	4.505957e-03
8.26657       	4.780627e-02	3.952137e-03	4.379805e-03
8.27824       	4.606997e-02	3.995236e-03	4.351483e-03
8.28992       	4.218566e-02	3.960293e-03	4.302216e-03
8.30159       	4.548488e-02	3.965092e-03	4.233108e-03
8.31326       	3.702321e-02	3.988566e-03	4.137990e-03
8.32493       	4.591824e-02	3.989996e-03	4.235344e-03
8.3366        	4.222151e-02	3.953401e-03	4.296786e-03
8.34827       	4.418771e-02	3.874308e-03	4.369641e-03
8.35994       	4.568299e-02	3.858357e-03	4.508282e-03
8.37162       	4.400355e-02	3.789040e-03	4.397014e-03
8.38329       	4.243566e-02	3.782225e-03	4.320489e-03
8.39496       	4.223561e-02	3.782791e-03	4.318526e-03
8.40663       	4.142505e-02	3.783863e-03	4.321493e-03
8.4183        	4.731272e-02	3.790127e-03	4.292022e-03
8.42997       	4.186261e-02	3.835738e-03	4.295114e-03
8.44164       	3.660977e-02	3.843270e-03	4.263942e-03
8.45331       	4.365534e-02	3.895140e-03	4.374229e-03
8.46499       	3.921596e-02	3.886732e-03	4.294934e-03
8.47666       	4.409453e-02	3.884320e-03	4.257446e-03
8.48833       	4.772795e-02	3.913549e-03	4.329195e-03
8.5           	4.257483e-02	3.894086e-03	4.348471e-03
8.5122        	4.229643e-02	4.051114e-03	4.437215e-03
8.52439       	4.227618e-02	3.994377e-03	4.394153e-03
8.53659       	4.668282e-02	4.025695e-03	4.391797e-03
8.54847       	4.707860e-02	3.937342e-03	4.327412e-03
8.56035       	3.762029e-02	3.965373e-03	4.202845e-03
8.57223       	3.649698e-02	3.898640e-03	4.201111e-03
8.58412       	3.416603e-02	3.871471e-03	4.175391e-03
8.596         	4.882654e-02	3.915342e-03	4.272002e-03
8.60824       	4.080763e-02	4.065352e-03	4.276593e-03
8.62048       	3.759909e-02	4.027740e-03	4.304649e-03
8.63272       	4.722136e-02	3.982114e-03	4.319843e-03
8.64497       	3.983147e-02	3.870950e-03	4.314801e-03
8.65721       	3.935822e-02	3.848099e-03	4.344383e-03
8.66945       	3.890694e-02	3.859008e-03	4.369001e-03
8.68169       	4.041860e-02	3.815169e-03	4.359454e-03
8.69394       	3.750960e-02	3.797128e-03	4.273953e-03
8.70618       	3.666368e-02	3.802274e-03	4.168292e-03
8.71842       	3.627553e-02	3.781462e-03	4.157841e-03
8.73066       	4.096254e-02	3.760125e-03	4.174668e-03
8.74291       	3.575056e-02	3.740108e-03	4.125423e-03
8.75515       	3.739375e-02	3.713095e-03	4.114692e-03
8.76739       	3.717852e-02	3.692037e-03	4.086778e-03
8.77963       	4.265056e-02	3.680642e-03	4.117135e-03
8.79188       	4.035350e-02	3.693776e-03	4.069738e-03
8.80412       	4.119809e-02	3.701375e-03	4.011439e-03
8.81636       	3.557138e-02	3.705169e-03	3.945060e-03
8.8286        	4.753628e-02	3.675484e-03	4.155095e-03
8.84085       	3.969484e-02	3.623339e-03	4.165316e-03
8.85309       	3.609722e-02	3.610710e-03	4.032841e-03
8.86533       	3.454766e-02	3.592142e-03	3.954280e-03
8.87655       	4.478860e-02	3.272888e-03	3.706543e-03
8.88778       	4.090300e-02	3.360268e-03	3.585035e-03
8.899         	4.084487e-02	3.249213e-03	3.489135e-03
8.91022       	3.517322e-02	3.250198e-03	3.522634e-03
8.92144       	3.724821e-02	3.234609e-03	3.529554e-03
8.93126       	4.945641e-02	2.802649e-03	3.230799e-03
8.94108       	3.951597e-02	2.925427e-03	3.156147e-03
8.9509        	3.164270e-02	2.788566e-03	3.054542e-03
8.96072       	3.008327e-02	2.767569e-03	3.014204e-03
8.97054       	3.005113e-02	2.742684e-03	3.015204e-03
8.98036       	2.937958e-02	2.750534e-03	3.008983e-03
8.99018       	3.084167e-02	2.771601e-03	2.988957e-03
9             	3.037505e-02	2.760881e-03	2.995875e-03
9.01064       	4.005013e-02	2.980124e-03	3.293785e-03
9.02128       	3.578177e-02	2.941378e-03	3.308169e-03
9.03216       	3.470422e-02	3.016525e-03	3.307700e-03
9.04304       	3.462275e-02	2.975374e-03	3.295650e-03
9.05392       	3.194700e-02	2.965822e-03	3.255089e-03
9.06507       	3.086175e-02	3.038328e-03	3.299106e-03
9.07622       	3.303599e-02	2.985010e-03	3.322116e-03
9.08767       	3.301320e-02	3.054179e-03	3.406362e-03
9.09913       	3.684759e-02	3.001438e-03	3.409599e-03
9.11092       	3.675429e-02	3.098251e-03	3.485930e-03
9.12308       	3.885177e-02	3.156912e-03	3.625854e-03
9.13524       	3.717928e-02	3.174356e-03	3.620198e-03
9.14739       	3.300012e-02	3.175387e-03	3.569017e-03
9.15955       	3.497421e-02	3.139745e-03	3.553945e-03
9.17171       	3.330882e-02	3.088702e-03	3.533121e-03
9.18387       	3.300049e-02	3.062854e-03	3.520168e-03
9.19603       	3.255951e-02	3.051421e-03	3.546096e-03
9.20819       	3.334660e-02	3.033575e-03	3.548712e-03
9.22035       	3.387475e-02	3.042627e-03	3.537385e-03
9.23251       	3.502072e-02	3.021805e-03	3.538987e-03
9.24467       	3.406632e-02	2.999655e-03	3.547817e-03
9.25682       	3.787445e-02	2.977116e-03	3.591601e-03
9.26898       	3.679236e-02	2.944158e-03	3.573605e-03
9.28114       	3.761391e-02	2.913186e-03	3.548447e-03
9.2933        	3.343320e-02	2.889149e-03	3.532729e-03
9.30546       	3.404398e-02	2.846245e-03	3.502677e-03
9.31762       	3.680378e-02	2.820546e-03	3.476410e-03
9.32978       	3.958288e-02	2.779253e-03	3.497557e-03
9.34194       	3.838461e-02	2.786615e-03	3.495369e-03
9.35409       	3.645379e-02	2.788706e-03	3.461858e-03
9.36625       	3.911760e-02	2.774093e-03	3.467353e-03
9.3774        	4.900618e-02	2.547301e-03	3.297184e-03
9.38854       	4.013438e-02	2.605549e-03	3.248023e-03
9.39969       	3.457709e-02	2.494866e-03	3.175242e-03
9.41084       	3.520608e-02	2.493923e-03	3.183947e-03
9.42198       	3.335661e-02	2.505269e-03	3.173719e-03
9.43313       	3.117178e-02	2.498806e-03	3.147323e-03
9.44427       	2.939515e-02	2.478515e-03	3.091256e-03
9.45542       	3.032276e-02	2.478559e-03	3.026488e-03
9.46656       	3.480549e-02	2.463446e-03	3.079766e-03
9.47771       	3.218156e-02	2.465867e-03	3.104898e-03
9.48885       	2.936701e-02	2.461934e-03	3.088217e-03
9.5           	3.110747e-02	2.460861e-03	3.037877e-03
9.5122        	4.337934e-02	2.658714e-03	3.297115e-03
9.52439       	4.081696e-02	2.624617e-03	3.375374e-03
9.53659       	4.060567e-02	2.652609e-03	3.340498e-03
9.54878       	3.771922e-02	2.660808e-03	3.360363e-03
9.56098       	3.909869e-02	2.620437e-03	3.380425e-03
9.57317       	3.980817e-02	2.604375e-03	3.377746e-03
9.58537       	3.833182e-02	2.569650e-03	3.399486e-03
9.59756       	3.792530e-02	2.570349e-03	3.426500e-03
9.60976       	3.168542e-02	2.547170e-03	3.395016e-03
9.62195       	3.021200e-02	2.514008e-03	3.333432e-03
9.63415       	3.097636e-02	2.497977e-03	3.275702e-03
9.64634       	3.411752e-02	2.493449e-03	3.262181e-03
9.65854       	3.367594e-02	2.502198e-03	3.233599e-03
9.67073       	3.325577e-02	2.483513e-03	3.203482e-03
9.68293       	4.061344e-02	2.458274e-03	3.227427e-03
9.69512       	3.695939e-02	2.479636e-03	3.250363e-03
9.70732       	3.404285e-02	2.451949e-03	3.232544e-03
9.71951       	3.257962e-02	2.432747e-03	3.208358e-03
9.7312        	3.670699e-02	2.324029e-03	3.115350e-03
9.74289       	3.797668e-02	2.355036e-03	3.050645e-03
9.75457       	3.463295e-02	2.297964e-03	3.037205e-03
9.76626       	3.354603e-02	2.292395e-03	3.010472e-03
9.77795       	3.001950e-02	2.286477e-03	2.986257e-03
9.78963       	3.155705e-02	2.276188e-03	2.972729e-03
9.80132       	2.899647e-02	2.260845e-03	2.966174e-03
9.81301       	2.912109e-02	2.245149e-03	2.987874e-03
9.8247        	3.159261e-02	2.219561e-03	2.969370e-03
9.83638       	2.855859e-02	2.212923e-03	2.961166e-03
9.84807       	3.241144e-02	2.210769e-03	2.983029e-03
9.85976       	3.178589e-02	2.218022e-03	2.969053e-03
9.87144       	3.174316e-02	2.210326e-03	2.977648e-03
9.88313       	3.339327e-02	2.221904e-03	2.948882e-03
9.89482       	3.682145e-02	2.193525e-03	2.953719e-03
9.9065        	3.673341e-02	2.183797e-03	2.992179e-03
9.91819       	3.161556e-02	2.167961e-03	2.920742e-03
9.92988       	2.809649e-02	2.160791e-03	2.870944e-03
9.9399        	4.948282e-02	1.856224e-03	2.657530e-03
9.94991       	4.033875e-02	1.985968e-03	2.656705e-03
9.95993       	2.905538e-02	1.852261e-03	2.525985e-03
9.96995       	2.699049e-02	1.852216e-03	2.503660e-03
9.97997       	2.634754e-02	1.854440e-03	2.474988e-03
9.98998       	2.364637e-02	1.843264e-03	2.432561e-03
10            	2.321733e-02	1.808590e-03	2.377831e-03
10.0106       	2.761115e-02	1.924501e-03	2.470716e-03
10.0213       	2.571255e-02	1.895660e-03	2.462879e-03
10.0319       	2.383869e-02	1.884435e-03	2.455616e-03
10.0423       	2.889155e-02	1.836690e-03	2.397652e-03
10.0527       	2.489076e-02	1.831378e-03	2.372248e-03
10.0631       	2.583757e-02	1.825573e-03	2.380604e-03
10.0735       	2.706402e-02	1.825935e-03	2.373407e-03
10.0839       	2.329980e-02	1.839976e-03	2.334857e-03
10.0943       	2.307937e-02	1.847262e-03	2.337188e-03
10.1047       	2.400723e-02	1.858988e-03	2.356846e-03
10.1151       	2.389456e-02	1.853554e-03	2.372114e-03
10.1255       	2.266201e-02	1.822213e-03	2.379815e-03
10.1359       	2.368471e-02	1.815586e-03	2.383176e-03
10.1466       	2.477473e-02	1.846599e-03	2.428255e-03
10.1573       	2.279125e-02	1.814645e-03	2.404793e-03
10.1681       	2.371104e-02	1.819317e-03	2.374090e-03
10.1788       	2.427921e-02	1.807000e-03	2.361815e-03
10.1895       	2.436963e-02	1.793296e-03	2.370472e-03
10.2002       	2.425900e-02	1.775785e-03	2.354812e-03
10.2113       	2.728723e-02	1.826253e-03	2.408637e-03
10.2224       	2.572475e-02	1.811669e-03	2.407035e-03
10.2335       	2.501448e-02	1.809641e-03	2.395699e-03
10.2446       	2.081834e-02	1.809128e-03	2.298397e-03
10.2557       	2.440778e-02	1.795910e-03	2.280683e-03
10.2668       	2.320011e-02	1.770578e-03	2.269037e-03
10.2779       	2.417512e-02	1.755938e-03	2.295637e-03
10.289        	2.547854e-02	1.739609e-03	2.347462e-03
10.3001       	2.279409e-02	1.750540e-03	2.325942e-03
10.3112       	2.287798e-02	1.759322e-03	2.315042e-03
10.3223       	2.272140e-02	1.775191e-03	2.314850e-03
10.3334       	2.026362e-02	1.771291e-03	2.300233e-03
10.3445       	2.234874e-02	1.744634e-03	2.301018e-03
10.3549       	3.010551e-02	1.626279e-03	2.172536e-03
10.3653       	2.823531e-02	1.670008e-03	2.163459e-03
10.3756       	2.335042e-02	1.631200e-03	2.126555e-03
10.386        	2.087407e-02	1.632892e-03	2.087713e-03
10.3964       	2.009003e-02	1.625740e-03	2.045097e-03
10.4067       	2.319853e-02	1.615957e-03	2.043447e-03
10.4171       	2.044450e-02	1.599426e-03	2.022220e-03
10.4275       	1.896061e-02	1.605051e-03	1.982847e-03
10.4378       	1.916922e-02	1.604779e-03	1.962363e-03
10.4482       	2.050096e-02	1.600809e-03	1.964826e-03
10.4585       	2.184798e-02	1.599481e-03	1.974117e-03
10.4689       	2.093370e-02	1.608656e-03	1.994604e-03
10.4793       	1.721553e-02	1.601338e-03	1.975141e-03
10.4896       	1.947525e-02	1.607485e-03	1.970275e-03
10.5          	1.984575e-02	1.617066e-03	1.964834e-03
10.5104       	1.995615e-02	1.627707e-03	1.951731e-03
10.5208       	1.875022e-02	1.631520e-03	1.929406e-03
10.5312       	2.113714e-02	1.636984e-03	1.915704e-03
10.5414       	2.087761e-02	1.590927e-03	1.855512e-03
10.5516       	2.047364e-02	1.600487e-03	1.866387e-03
10.5618       	1.887493e-02	1.593154e-03	1.858690e-03
10.572        	1.995883e-02	1.594717e-03	1.862102e-03
10.5822       	1.967792e-02	1.593945e-03	1.874021e-03
10.5924       	1.985871e-02	1.592900e-03	1.872949e-03
10.6026       	1.848918e-02	1.589932e-03	1.867620e-03
10.6128       	1.784438e-02	1.576533e-03	1.848912e-03
10.623        	1.591912e-02	1.577567e-03	1.822123e-03
10.6332       	1.545707e-02	1.575881e-03	1.783017e-03
10.6433       	1.743669e-02	1.570078e-03	1.763834e-03
10.6535       	1.772444e-02	1.559236e-03	1.775372e-03
10.6637       	1.801876e-02	1.558721e-03	1.795665e-03
10.6739       	1.904743e-02	1.555546e-03	1.818265e-03
10.6841       	1.846995e-02	1.551992e-03	1.824091e-03
10.694        	1.996238e-02	1.511230e-03	1.784757e-03
10.7038       	1.999006e-02	1.532756e-03	1.783367e-03
10.7137       	1.823773e-02	1.539055e-03	1.763740e-03
10.7236       	1.792569e-02	1.548530e-03	1.752098e-03
10.7335       	1.791440e-02	1.551138e-03	1.737620e-03
10.7433       	1.709001e-02	1.541783e-03	1.718391e-03
10.7532       	1.683784e-02	1.534712e-03	1.712512e-03
10.7631       	1.619850e-02	1.516136e-03	1.710455e-03
10.7729       	1.587256e-02	1.511077e-03	1.694261e-03
10.7828       	1.477930e-02	1.507418e-03	1.695265e-03
10.7927       	1.647519e-02	1.516802e-03	1.675640e-03
10.8026       	1.795410e-02	1.528030e-03	1.665836e-03
10.8124       	1.620060e-02	1.541985e-03	1.637610e-03
10.8223       	1.558446e-02	1.548382e-03	1.631646e-03
10.8322       	1.508030e-02	1.546233e-03	1.627428e-03
10.8421       	1.602778e-02	1.542119e-03	1.632413e-03
10.8519       	1.684500e-02	1.543886e-03	1.639041e-03
10.8618       	1.715118e-02	1.551169e-03	1.634614e-03
10.8717       	1.601006e-02	1.553229e-03	1.625964e-03
10.8815       	1.737755e-02	1.547808e-03	1.613194e-03
10.8914       	1.610783e-02	1.539287e-03	1.606938e-03
10.9013       	1.596537e-02	1.531808e-03	1.606325e-03
10.9112       	1.599313e-02	1.531450e-03	1.593919e-03
10.921        	1.766916e-02	1.531915e-03	1.599302e-03
10.9309       	1.694469e-02	1.526360e-03	1.613890e-03
10.9408       	1.593710e-02	1.516187e-03	1.616064e-03
10.9506       	1.494963e-02	1.513059e-03	1.616540e-03
