# Residuals   
# Time        	p             	Ux            	Uy            
18.7          	N/A	N/A
20.2636       	2.783424e-03	5.458249e-04	4.990627e-04
20.2727       	2.943682e-03	5.445700e-04	5.052519e-04
20.2818       	3.021275e-03	5.429742e-04	5.006538e-04
20.2909       	2.639816e-03	5.421123e-04	4.999441e-04
20.3          	2.887932e-03	5.389674e-04	4.963887e-04
20.3091       	2.609531e-03	5.364697e-04	4.953942e-04
20.3182       	3.193051e-03	5.373777e-04	4.921863e-04
20.3273       	2.623741e-03	5.384265e-04	4.896065e-04
20.3364       	2.974818e-03	5.361941e-04	4.931360e-04
20.3455       	2.431917e-03	5.376581e-04	4.935138e-04
20.3545       	2.339714e-03	5.339181e-04	4.924369e-04
20.3636       	2.985232e-03	5.375832e-04	4.952678e-04
20.3727       	2.674876e-03	5.368597e-04	4.898742e-04
20.3818       	2.439778e-03	5.359797e-04	4.922956e-04
20.3909       	2.564778e-03	5.351196e-04	4.872789e-04
20.4          	2.594452e-03	5.367035e-04	4.897062e-04
20.4091       	2.791412e-03	5.384469e-04	4.910690e-04
20.4182       	2.694847e-03	5.365777e-04	4.979634e-04
20.4273       	2.933035e-03	5.371051e-04	4.971843e-04
20.4364       	3.258878e-03	5.372353e-04	5.035926e-04
20.4455       	3.258452e-03	5.367031e-04	5.069293e-04
20.4545       	2.981328e-03	5.354990e-04	4.972885e-04
20.4636       	3.081942e-03	5.381589e-04	5.007383e-04
20.4727       	3.027982e-03	5.359163e-04	4.997596e-04
20.4818       	2.791328e-03	5.356993e-04	5.073711e-04
20.4909       	3.021937e-03	5.370559e-04	5.112532e-04
20.5          	3.186115e-03	5.403392e-04	5.051160e-04
20.5091       	3.172637e-03	5.368645e-04	5.003847e-04
20.5182       	3.017422e-03	5.383274e-04	4.959387e-04
20.5273       	3.381123e-03	5.375590e-04	4.950213e-04
20.5364       	3.030513e-03	5.343013e-04	4.969933e-04
20.5455       	3.078097e-03	5.366389e-04	4.950949e-04
20.5545       	2.983710e-03	5.344348e-04	4.964779e-04
20.5636       	3.014260e-03	5.381096e-04	4.969059e-04
20.5727       	2.791644e-03	5.405296e-04	4.987068e-04
20.5818       	3.149585e-03	5.399407e-04	4.939857e-04
20.5909       	2.591667e-03	5.442765e-04	4.986618e-04
20.6          	2.812035e-03	5.405134e-04	4.968083e-04
20.6091       	3.269652e-03	5.453210e-04	5.042189e-04
20.6182       	3.229627e-03	5.464842e-04	5.025137e-04
20.6273       	2.788327e-03	5.481824e-04	4.987459e-04
20.6364       	3.035070e-03	5.481767e-04	5.015983e-04
20.6455       	2.752825e-03	5.516767e-04	5.037176e-04
20.6545       	2.578738e-03	5.495669e-04	5.011065e-04
20.6636       	2.899092e-03	5.510408e-04	5.017164e-04
20.6727       	2.482300e-03	5.564695e-04	4.985447e-04
20.6818       	2.490726e-03	5.578185e-04	4.948204e-04
20.6909       	2.834077e-03	5.608707e-04	4.949260e-04
20.7          	2.650022e-03	5.638749e-04	4.932020e-04
20.7091       	2.651449e-03	5.630455e-04	4.953536e-04
20.7182       	2.566804e-03	5.657815e-04	4.945748e-04
20.7273       	2.943177e-03	5.665219e-04	4.995973e-04
20.7364       	2.911329e-03	5.658900e-04	5.039992e-04
20.7455       	2.826420e-03	5.671585e-04	5.005078e-04
20.7545       	2.843604e-03	5.690283e-04	5.052871e-04
20.7636       	2.675068e-03	5.669068e-04	5.039577e-04
20.7727       	2.989782e-03	5.691882e-04	5.026166e-04
20.7818       	3.015431e-03	5.688778e-04	5.020096e-04
20.7909       	2.694320e-03	5.695143e-04	5.039965e-04
20.8          	2.550273e-03	5.716451e-04	4.995409e-04
20.8091       	2.508295e-03	5.695653e-04	4.981863e-04
20.8182       	2.783189e-03	5.676385e-04	4.926791e-04
20.8273       	2.453600e-03	5.683330e-04	4.854790e-04
20.8364       	2.646410e-03	5.663619e-04	4.764157e-04
20.8455       	2.545203e-03	5.624724e-04	4.729997e-04
20.8545       	2.668021e-03	5.633047e-04	4.703060e-04
20.8636       	2.377721e-03	5.643926e-04	4.658653e-04
20.8727       	2.449331e-03	5.649378e-04	4.629374e-04
20.8818       	2.663814e-03	5.648687e-04	4.605041e-04
20.8909       	2.706967e-03	5.653735e-04	4.581966e-04
20.9          	2.624707e-03	5.646674e-04	4.580201e-04
20.9083       	1.958546e-02	5.456566e-04	4.850562e-04
20.9167       	9.599193e-03	5.661490e-04	4.718553e-04
20.925        	6.312069e-03	5.412021e-04	5.707832e-04
20.9333       	4.308665e-03	5.473343e-04	5.101223e-04
20.9417       	3.658491e-03	5.520556e-04	5.398261e-04
20.95         	3.988863e-03	5.505564e-04	4.640875e-04
20.9583       	3.230439e-03	5.496093e-04	4.632394e-04
20.9667       	3.193695e-03	5.459720e-04	4.655588e-04
20.975        	3.016297e-03	5.465193e-04	4.452022e-04
20.9833       	2.886475e-03	5.416375e-04	4.506996e-04
20.9917       	3.696129e-03	5.438698e-04	4.411679e-04
21            	3.697049e-03	5.398652e-04	4.413957e-04
21.0083       	3.063764e-03	5.391217e-04	4.422473e-04
21.0167       	2.906697e-03	5.401291e-04	4.363223e-04
21.025        	2.732787e-03	5.365228e-04	4.367296e-04
21.0333       	2.690939e-03	5.367670e-04	4.344794e-04
21.0417       	2.933954e-03	5.389025e-04	4.316277e-04
21.05         	2.575713e-03	5.334271e-04	4.332720e-04
21.0583       	3.290473e-03	5.337597e-04	4.358771e-04
21.0667       	3.378148e-03	5.341240e-04	4.366222e-04
21.075        	3.055701e-03	5.341992e-04	4.355125e-04
21.0833       	3.295921e-03	5.361995e-04	4.364036e-04
21.0917       	3.149789e-03	5.338249e-04	4.383068e-04
21.1          	2.827229e-03	5.344994e-04	4.379030e-04
21.1083       	3.040704e-03	5.341438e-04	4.382328e-04
21.1167       	2.556965e-03	5.364065e-04	4.403294e-04
21.125        	2.411189e-03	5.373196e-04	4.388978e-04
21.1333       	2.523553e-03	5.331161e-04	4.391544e-04
21.1417       	2.574086e-03	5.375449e-04	4.360401e-04
21.15         	2.401272e-03	5.347476e-04	4.365890e-04
21.1583       	2.613363e-03	5.393253e-04	4.327285e-04
21.1667       	2.299738e-03	5.373792e-04	4.323683e-04
21.175        	2.975973e-03	5.381831e-04	4.340239e-04
21.1833       	2.767103e-03	5.358641e-04	4.353237e-04
21.1917       	2.592988e-03	5.376855e-04	4.333835e-04
21.2          	2.364907e-03	5.376617e-04	4.343253e-04
21.2083       	2.323436e-03	5.382923e-04	4.309839e-04
21.2167       	2.360927e-03	5.366942e-04	4.271194e-04
21.225        	2.558101e-03	5.377242e-04	4.275381e-04
21.2333       	2.465241e-03	5.370242e-04	4.276930e-04
21.2417       	2.320600e-03	5.365164e-04	4.279524e-04
21.25         	2.444926e-03	5.352495e-04	4.241080e-04
21.2583       	2.290827e-03	5.366292e-04	4.204323e-04
21.2667       	2.356597e-03	5.351590e-04	4.150673e-04
21.275        	2.554076e-03	5.301349e-04	4.158931e-04
21.2833       	2.656211e-03	5.295576e-04	4.157239e-04
21.2917       	2.374737e-03	5.282391e-04	4.156273e-04
21.3          	2.690639e-03	5.271374e-04	4.160880e-04
21.3083       	2.495849e-03	5.279277e-04	4.154592e-04
21.3167       	2.652112e-03	5.252205e-04	4.127897e-04
21.325        	2.596996e-03	5.246398e-04	4.141669e-04
21.3333       	2.320367e-03	5.249219e-04	4.131679e-04
21.3417       	2.671151e-03	5.271534e-04	4.096956e-04
21.35         	2.311151e-03	5.231635e-04	4.081143e-04
21.3583       	2.625427e-03	5.230262e-04	4.071735e-04
21.3667       	2.298438e-03	5.200844e-04	4.113273e-04
21.375        	2.481165e-03	5.188248e-04	4.089869e-04
21.3833       	2.383281e-03	5.161105e-04	4.120371e-04
21.3917       	2.212113e-03	5.148303e-04	4.115179e-04
21.4          	2.238349e-03	5.140780e-04	4.095037e-04
21.4083       	2.394677e-03	5.106713e-04	4.107708e-04
21.4167       	2.286864e-03	5.095883e-04	4.092681e-04
21.425        	2.057716e-03	5.116179e-04	4.065496e-04
21.4333       	1.992612e-03	5.083323e-04	4.069265e-04
21.4417       	2.158041e-03	5.101055e-04	4.030260e-04
21.45         	2.394957e-03	5.126778e-04	4.042641e-04
21.4583       	2.249362e-03	5.132186e-04	4.054706e-04
21.4667       	2.548299e-03	5.149741e-04	4.106874e-04
21.475        	2.389081e-03	5.181706e-04	4.105626e-04
21.4833       	2.293038e-03	5.149003e-04	4.165302e-04
21.4917       	2.435425e-03	5.167992e-04	4.172851e-04
21.5          	2.446745e-03	5.224529e-04	4.154847e-04
21.5077       	1.806614e-02	5.030531e-04	4.392437e-04
21.5154       	8.748222e-03	5.159297e-04	4.518699e-04
21.5231       	5.598520e-03	4.956107e-04	4.625409e-04
21.5308       	4.399890e-03	5.005133e-04	4.119115e-04
21.5385       	3.903509e-03	5.036497e-04	4.409670e-04
21.5462       	4.105274e-03	4.997287e-04	4.336403e-04
21.5538       	3.543647e-03	5.052513e-04	4.179109e-04
21.5615       	5.272290e-03	5.026422e-04	5.344363e-04
21.5692       	7.025954e-03	5.127421e-04	4.817752e-04
21.5769       	5.076833e-03	5.076528e-04	5.870582e-04
21.5846       	4.784155e-03	5.150684e-04	4.468538e-04
21.5923       	3.759213e-03	5.029645e-04	4.199437e-04
21.6          	2.888411e-03	4.990383e-04	4.495945e-04
21.6077       	3.287827e-03	5.002841e-04	4.198126e-04
21.6154       	3.337376e-03	5.018462e-04	4.827424e-04
21.6231       	2.940864e-03	5.080565e-04	4.468033e-04
21.6308       	3.463207e-03	5.105665e-04	4.617077e-04
21.6385       	5.041817e-03	5.104532e-04	4.552820e-04
21.6462       	3.854313e-03	5.038006e-04	4.013284e-04
21.6538       	4.361385e-03	5.040947e-04	4.579934e-04
21.6615       	4.458322e-03	5.005523e-04	4.483678e-04
21.6692       	4.058329e-03	5.034820e-04	4.226276e-04
21.6769       	5.090431e-03	5.018371e-04	4.316473e-04
21.6846       	5.519427e-03	4.980275e-04	5.884593e-04
21.6923       	4.520988e-03	5.054625e-04	4.404953e-04
21.7          	3.280711e-03	4.958807e-04	4.018965e-04
21.7077       	2.910347e-03	4.875771e-04	4.340077e-04
21.7154       	2.762491e-03	4.903495e-04	3.941229e-04
21.7231       	3.480926e-03	4.908697e-04	4.626183e-04
21.7308       	2.792363e-03	4.942771e-04	4.267941e-04
21.7385       	2.938476e-03	4.954461e-04	4.536708e-04
21.7462       	4.630661e-03	4.940954e-04	4.467183e-04
21.7538       	3.763403e-03	4.917046e-04	3.908568e-04
21.7615       	3.954246e-03	4.869237e-04	4.521306e-04
21.7692       	4.513460e-03	4.808762e-04	4.414093e-04
21.7769       	3.881250e-03	4.854736e-04	4.105561e-04
21.7846       	4.716865e-03	4.865816e-04	4.146996e-04
21.7923       	5.277152e-03	4.843646e-04	5.728334e-04
21.8          	4.350890e-03	4.952239e-04	4.203268e-04
21.8077       	3.403651e-03	4.869220e-04	3.797163e-04
21.8154       	2.687987e-03	4.792936e-04	4.140981e-04
21.8231       	2.621301e-03	4.758345e-04	3.731816e-04
21.8308       	3.438109e-03	4.743778e-04	4.456097e-04
21.8385       	2.744883e-03	4.754378e-04	4.101883e-04
21.8462       	2.689988e-03	4.767740e-04	4.392930e-04
21.8538       	4.623398e-03	4.731725e-04	4.303960e-04
21.8615       	3.431436e-03	4.702708e-04	3.804036e-04
21.8692       	3.569270e-03	4.662209e-04	4.346380e-04
21.8769       	4.478793e-03	4.645404e-04	4.231622e-04
21.8846       	3.754809e-03	4.657967e-04	3.937224e-04
21.8923       	4.368605e-03	4.706626e-04	4.020550e-04
21.9          	5.501789e-03	4.636468e-04	5.593781e-04
21.9077       	4.862677e-03	4.797940e-04	4.101213e-04
21.9154       	3.942020e-03	4.734553e-04	3.796167e-04
21.9231       	3.787497e-03	4.679255e-04	4.153324e-04
21.9308       	3.537028e-03	4.686296e-04	3.766766e-04
21.9385       	4.304802e-03	4.792639e-04	4.501388e-04
21.9462       	3.513822e-03	4.739780e-04	4.115360e-04
21.9538       	3.303571e-03	4.867709e-04	4.495486e-04
21.9615       	5.063555e-03	4.758740e-04	4.517949e-04
21.9692       	4.092238e-03	4.848669e-04	3.999191e-04
21.9769       	4.254770e-03	4.739927e-04	4.543014e-04
21.9846       	4.936978e-03	4.778223e-04	4.492299e-04
21.9923       	4.559251e-03	4.751759e-04	4.066221e-04
22            	4.644644e-03	4.870141e-04	4.105656e-04
22.0077       	5.684923e-03	4.798600e-04	5.742898e-04
22.0154       	4.578575e-03	4.934115e-04	4.183389e-04
22.0231       	3.263339e-03	4.911130e-04	3.854885e-04
22.0308       	3.518515e-03	4.845663e-04	4.236665e-04
22.0385       	2.788870e-03	4.842629e-04	3.794111e-04
22.0462       	3.493397e-03	4.894517e-04	4.530894e-04
22.0538       	2.984780e-03	4.910318e-04	4.097922e-04
22.0615       	3.108993e-03	4.996237e-04	4.453125e-04
22.0692       	4.434619e-03	4.895184e-04	4.348746e-04
22.0769       	3.849733e-03	4.856462e-04	3.869749e-04
22.0846       	4.547735e-03	4.832907e-04	4.411720e-04
22.0923       	4.485847e-03	4.843949e-04	4.347484e-04
22.1          	3.789726e-03	4.815879e-04	3.968721e-04
22.1077       	4.386434e-03	4.867328e-04	4.060918e-04
22.1154       	5.662491e-03	4.837527e-04	5.569126e-04
22.1231       	4.522597e-03	4.939184e-04	4.076649e-04
22.1308       	3.340550e-03	4.842910e-04	3.774586e-04
22.1385       	3.173762e-03	4.766895e-04	4.120347e-04
22.1462       	2.737059e-03	4.781880e-04	3.672126e-04
22.1538       	3.494396e-03	4.805488e-04	4.400434e-04
22.1615       	2.623317e-03	4.791639e-04	4.027150e-04
22.1692       	2.866533e-03	4.869202e-04	4.331476e-04
22.1769       	4.117224e-03	4.859873e-04	4.219969e-04
22.1846       	3.537429e-03	4.840964e-04	3.755756e-04
22.1923       	3.895428e-03	4.788904e-04	4.319745e-04
22.2          	4.355459e-03	4.788859e-04	4.238235e-04
22.2077       	3.793156e-03	4.779555e-04	3.888950e-04
22.2154       	4.781456e-03	4.805817e-04	4.003236e-04
22.2231       	5.112908e-03	4.765713e-04	5.428607e-04
22.2308       	4.215775e-03	4.829742e-04	4.003990e-04
22.2385       	3.684693e-03	4.803665e-04	3.658428e-04
22.2462       	3.007682e-03	4.756999e-04	4.000513e-04
22.2538       	2.618963e-03	4.746181e-04	3.558476e-04
22.2615       	3.596279e-03	4.747134e-04	4.288790e-04
22.2692       	2.664678e-03	4.753277e-04	3.907952e-04
22.2769       	2.875196e-03	4.799550e-04	4.182937e-04
22.2846       	4.394533e-03	4.771479e-04	4.093679e-04
22.2923       	3.336302e-03	4.739346e-04	3.583192e-04
22.3          	3.642554e-03	4.687110e-04	4.131607e-04
22.3071       	1.899834e-02	4.584879e-04	4.192347e-04
22.3143       	8.476359e-03	4.612631e-04	3.658557e-04
22.3214       	8.978627e-03	4.470427e-04	6.280839e-04
22.3286       	6.523459e-03	4.723473e-04	4.202144e-04
22.3357       	3.695643e-03	4.528655e-04	3.515070e-04
22.3429       	3.587275e-03	4.477774e-04	3.724312e-04
22.35         	3.346469e-03	4.459804e-04	4.065091e-04
22.3571       	3.693686e-03	4.509157e-04	4.083958e-04
22.3643       	3.726453e-03	4.524603e-04	4.492987e-04
22.3714       	4.733655e-03	4.610562e-04	3.765409e-04
22.3786       	4.929586e-03	4.530016e-04	4.588464e-04
22.3857       	9.673591e-03	4.571981e-04	6.121333e-04
22.3929       	4.420622e-03	4.648839e-04	4.965654e-04
22.4          	4.150168e-03	4.611527e-04	3.791862e-04
22.4071       	3.856214e-03	4.478904e-04	3.914367e-04
22.4143       	2.826381e-03	4.458754e-04	3.852406e-04
22.4214       	3.860672e-03	4.505797e-04	4.449842e-04
22.4286       	2.878635e-03	4.534347e-04	4.290579e-04
22.4357       	3.494867e-03	4.617704e-04	3.717249e-04
22.4429       	3.553258e-03	4.604879e-04	3.767815e-04
22.45         	8.613492e-03	4.576045e-04	5.255353e-04
22.4571       	4.668297e-03	4.622163e-04	5.032937e-04
22.4643       	4.575699e-03	4.630833e-04	3.661481e-04
22.4714       	3.381359e-03	4.512037e-04	3.630890e-04
22.4786       	2.870028e-03	4.496713e-04	3.699574e-04
22.4857       	3.399219e-03	4.529440e-04	4.167096e-04
22.4929       	2.745015e-03	4.574413e-04	4.082869e-04
22.5          	3.148772e-03	4.620640e-04	3.888031e-04
22.5071       	4.028499e-03	4.615158e-04	3.956743e-04
22.5143       	8.413427e-03	4.558121e-04	5.213964e-04
22.5214       	7.509502e-03	4.617398e-04	5.631316e-04
22.5286       	4.169526e-03	4.699225e-04	4.027634e-04
22.5357       	4.031039e-03	4.635707e-04	3.526564e-04
22.5429       	3.148068e-03	4.566001e-04	3.755550e-04
22.55         	3.464977e-03	4.582698e-04	4.131677e-04
22.5571       	2.913165e-03	4.666516e-04	4.169796e-04
22.5643       	3.457423e-03	4.699959e-04	4.018204e-04
22.5714       	4.231885e-03	4.715278e-04	3.863103e-04
22.5786       	8.194697e-03	4.672962e-04	5.182737e-04
22.5857       	6.819601e-03	4.750370e-04	5.165681e-04
22.5929       	2.889548e-03	4.765390e-04	4.534780e-04
22.6          	4.192952e-03	4.785297e-04	3.536730e-04
22.6071       	3.150099e-03	4.644331e-04	3.695652e-04
22.6143       	3.119506e-03	4.663254e-04	3.875546e-04
22.6214       	3.228587e-03	4.689468e-04	4.337848e-04
22.6286       	3.304290e-03	4.742932e-04	3.849603e-04
22.6357       	3.128959e-03	4.738667e-04	3.823452e-04
22.6429       	6.935995e-03	4.705543e-04	4.594499e-04
22.65         	5.237046e-03	4.759294e-04	4.448033e-04
