# Residuals   
# Time        	p             	Ux            	Uy            
28.9          	N/A	N/A
29.9937       	6.931388e-02	3.408717e-03	5.348947e-03
30            	6.869514e-02	3.716787e-03	5.783082e-03
30.0063       	7.017916e-02	3.403137e-03	5.658093e-03
30.0125       	7.137153e-02	3.754076e-03	6.466533e-03
30.0188       	7.335726e-02	3.446960e-03	6.262119e-03
30.025        	7.549197e-02	3.760197e-03	7.122658e-03
30.0313       	7.576193e-02	3.429945e-03	6.115521e-03
30.0375       	7.307502e-02	3.721240e-03	6.291716e-03
30.0438       	6.971304e-02	3.424836e-03	5.306884e-03
30.05         	6.554985e-02	3.704627e-03	5.018108e-03
30.0563       	6.189505e-02	3.410919e-03	4.382629e-03
30.0625       	6.039199e-02	3.666502e-03	4.320208e-03
30.0688       	6.015511e-02	3.384080e-03	4.096274e-03
30.075        	6.035450e-02	3.633658e-03	4.533530e-03
30.0813       	6.138833e-02	3.365215e-03	4.375869e-03
30.0875       	6.164300e-02	3.636772e-03	4.881734e-03
30.0938       	6.480475e-02	3.376350e-03	4.711705e-03
30.1          	6.619397e-02	3.637426e-03	5.166339e-03
30.1062       	6.792685e-02	3.348026e-03	5.337810e-03
30.1125       	7.118385e-02	3.644285e-03	5.929775e-03
30.1188       	7.097709e-02	3.364364e-03	4.976980e-03
30.125        	6.761393e-02	3.630839e-03	4.963828e-03
30.1313       	6.581213e-02	3.372778e-03	4.707607e-03
30.1375       	6.459514e-02	3.616322e-03	5.095707e-03
30.1438       	6.732812e-02	3.306783e-03	5.524279e-03
30.15         	6.978156e-02	3.629072e-03	6.217766e-03
30.1562       	6.763088e-02	3.319771e-03	5.158970e-03
30.1625       	6.496455e-02	3.580692e-03	4.919229e-03
30.1687       	6.217882e-02	3.314304e-03	3.902204e-03
30.175        	5.627235e-02	3.534265e-03	3.651981e-03
30.1812       	5.495144e-02	3.265836e-03	3.910452e-03
30.1875       	5.681174e-02	3.510605e-03	4.417984e-03
30.1937       	5.686585e-02	3.271401e-03	3.883108e-03
30.2          	5.587005e-02	3.439000e-03	4.161048e-03
30.2063       	5.924033e-02	3.206528e-03	4.694591e-03
30.2125       	6.409286e-02	3.460593e-03	5.578605e-03
30.2188       	6.626595e-02	3.226273e-03	4.904925e-03
30.225        	6.518229e-02	3.481600e-03	5.318337e-03
30.2313       	6.556405e-02	3.256963e-03	5.238768e-03
30.2375       	6.631569e-02	3.473142e-03	5.781597e-03
30.2438       	6.948876e-02	3.233322e-03	5.894349e-03
30.25         	7.130861e-02	3.504825e-03	6.614687e-03
30.2563       	7.049100e-02	3.247642e-03	5.609323e-03
30.2625       	6.820998e-02	3.469776e-03	5.757506e-03
30.2688       	6.722100e-02	3.221187e-03	5.201518e-03
30.275        	6.652370e-02	3.486742e-03	5.532106e-03
30.2812       	6.770318e-02	3.238292e-03	5.560864e-03
30.2875       	7.116607e-02	3.514207e-03	6.196162e-03
30.2937       	7.164303e-02	3.257532e-03	5.196880e-03
30.3          	6.763310e-02	3.478874e-03	5.230850e-03
30.3062       	6.526544e-02	3.218954e-03	4.666896e-03
30.3125       	6.410730e-02	3.448934e-03	4.928650e-03
30.3188       	6.605441e-02	3.179464e-03	5.096086e-03
30.325        	6.837994e-02	3.456733e-03	5.828143e-03
30.3313       	6.907243e-02	3.208410e-03	5.342635e-03
30.3375       	6.864930e-02	3.412670e-03	5.785903e-03
30.3438       	7.037317e-02	3.183179e-03	5.392932e-03
30.35         	6.821200e-02	3.432874e-03	5.809244e-03
30.3563       	6.932354e-02	3.220832e-03	5.403158e-03
30.3625       	6.882665e-02	3.440463e-03	5.875507e-03
30.3687       	6.915145e-02	3.201203e-03	5.661834e-03
30.375        	7.004662e-02	3.416132e-03	6.380855e-03
30.3813       	7.218557e-02	3.187518e-03	6.233167e-03
30.3875       	7.348220e-02	3.419140e-03	7.112605e-03
30.3937       	7.559742e-02	3.167971e-03	6.424548e-03
30.4          	7.449968e-02	3.394824e-03	7.010919e-03
30.4062       	7.531803e-02	3.147019e-03	6.240961e-03
30.4125       	7.313968e-02	3.391408e-03	6.514933e-03
30.4188       	7.046680e-02	3.153313e-03	5.735191e-03
30.425        	6.668702e-02	3.359949e-03	5.813515e-03
30.4313       	6.811982e-02	3.125488e-03	5.239234e-03
30.4375       	6.543238e-02	3.343041e-03	5.370807e-03
30.4438       	6.370826e-02	3.119043e-03	4.825484e-03
30.45         	6.277474e-02	3.328152e-03	4.942557e-03
30.4563       	6.211137e-02	3.090708e-03	4.460664e-03
30.4625       	5.983578e-02	3.288942e-03	4.671251e-03
30.4688       	5.917355e-02	3.086357e-03	4.306769e-03
30.475        	5.875163e-02	3.306654e-03	4.602847e-03
30.4812       	5.831199e-02	3.104131e-03	4.275429e-03
30.4875       	5.832556e-02	3.307853e-03	4.685852e-03
30.4937       	6.473100e-02	3.111408e-03	4.739191e-03
30.5          	6.676175e-02	3.319727e-03	5.259709e-03
30.5063       	6.730226e-02	3.092187e-03	5.186272e-03
30.5125       	6.699379e-02	3.322951e-03	5.669319e-03
30.5188       	6.301121e-02	3.112965e-03	4.809125e-03
30.525        	6.172737e-02	3.283503e-03	4.865539e-03
30.5313       	6.261542e-02	3.078865e-03	4.829045e-03
30.5375       	6.226520e-02	3.318026e-03	5.410424e-03
30.5438       	6.561200e-02	3.104050e-03	5.471538e-03
30.55         	6.687659e-02	3.296393e-03	6.183822e-03
30.5563       	6.949293e-02	3.075532e-03	5.915331e-03
30.5625       	7.206189e-02	3.344695e-03	6.393726e-03
30.5688       	6.802928e-02	3.121503e-03	5.290712e-03
30.575        	6.549606e-02	3.289840e-03	5.146498e-03
30.5813       	6.355702e-02	3.082256e-03	4.765623e-03
30.5875       	6.178417e-02	3.315022e-03	5.126060e-03
30.5938       	6.344504e-02	3.087552e-03	5.291948e-03
30.6          	6.437745e-02	3.308725e-03	5.965488e-03
30.6062       	6.630825e-02	3.057780e-03	5.581033e-03
30.6125       	6.973010e-02	3.308370e-03	6.045030e-03
30.6188       	6.646116e-02	3.083940e-03	5.308153e-03
30.625        	6.576729e-02	3.298278e-03	5.505284e-03
30.6313       	6.855156e-02	3.073860e-03	5.455159e-03
30.6375       	7.276932e-02	3.363149e-03	6.150712e-03
30.6438       	7.314743e-02	3.104330e-03	6.060153e-03
30.65         	7.437613e-02	3.319126e-03	6.850038e-03
30.6562       	7.732330e-02	3.058902e-03	6.598216e-03
30.6625       	7.877966e-02	3.320077e-03	7.465407e-03
30.6687       	7.833190e-02	3.077348e-03	6.551869e-03
30.675        	7.613146e-02	3.294792e-03	6.922415e-03
30.6812       	7.416745e-02	3.078190e-03	6.103394e-03
30.6875       	7.110621e-02	3.308694e-03	6.136889e-03
30.6937       	6.707455e-02	3.103373e-03	5.305481e-03
30.7          	6.460979e-02	3.294739e-03	5.201111e-03
30.7063       	6.655790e-02	3.100747e-03	4.806082e-03
30.7125       	6.484531e-02	3.288761e-03	5.101269e-03
30.7188       	6.258960e-02	3.076555e-03	4.886574e-03
30.725        	6.227612e-02	3.271881e-03	5.384185e-03
30.7313       	6.270371e-02	3.071556e-03	4.985600e-03
30.7375       	6.222360e-02	3.287920e-03	5.388518e-03
30.7438       	6.386528e-02	3.089756e-03	5.128869e-03
30.75         	6.490686e-02	3.296684e-03	5.617939e-03
30.7563       	6.842459e-02	3.087409e-03	5.567920e-03
30.7625       	6.832943e-02	3.339762e-03	6.201199e-03
30.7688       	7.004850e-02	3.121666e-03	5.646741e-03
30.775        	6.749659e-02	3.304621e-03	6.074060e-03
30.7812       	6.876437e-02	3.099213e-03	5.726802e-03
30.7875       	6.903892e-02	3.350311e-03	6.301534e-03
30.7937       	7.019936e-02	3.114696e-03	5.971929e-03
30.8          	7.144907e-02	3.362561e-03	6.663583e-03
30.8062       	7.431423e-02	3.125291e-03	6.372164e-03
30.8125       	7.429459e-02	3.397329e-03	7.189458e-03
30.8188       	7.559616e-02	3.161122e-03	6.570876e-03
30.825        	7.470866e-02	3.412766e-03	7.160989e-03
30.8313       	7.360857e-02	3.153181e-03	6.426404e-03
30.8375       	7.230463e-02	3.397852e-03	6.759059e-03
30.8438       	7.052692e-02	3.128316e-03	5.943728e-03
30.85         	6.962818e-02	3.361221e-03	6.043414e-03
30.8563       	6.952477e-02	3.099041e-03	5.455424e-03
30.8625       	6.738250e-02	3.337164e-03	5.521474e-03
30.8687       	6.292169e-02	3.103973e-03	4.963322e-03
30.875        	6.160508e-02	3.308010e-03	5.043543e-03
30.8813       	6.144619e-02	3.079805e-03	4.592984e-03
30.8875       	5.921163e-02	3.285203e-03	4.834834e-03
30.8937       	6.045203e-02	3.070093e-03	4.507942e-03
30.9          	5.903521e-02	3.282426e-03	4.828710e-03
30.9067       	6.770890e-02	3.097104e-03	4.631964e-03
30.9133       	6.294109e-02	3.362419e-03	5.068796e-03
30.92         	5.758485e-02	3.040926e-03	4.614196e-03
30.9267       	5.443240e-02	3.098871e-03	4.788048e-03
30.9333       	5.613811e-02	2.795610e-03	5.236158e-03
30.94         	5.896584e-02	2.943618e-03	6.111438e-03
30.9467       	5.935567e-02	2.625661e-03	5.500119e-03
30.9533       	5.964949e-02	2.788275e-03	6.245182e-03
30.96         	6.211213e-02	2.507702e-03	5.832089e-03
30.9667       	6.437527e-02	2.670277e-03	6.688409e-03
30.9733       	6.568137e-02	2.386459e-03	6.348405e-03
30.98         	6.823690e-02	2.535430e-03	7.392714e-03
30.9867       	7.260344e-02	2.276276e-03	7.447901e-03
30.9933       	7.597238e-02	2.426967e-03	8.803164e-03
31            	7.903397e-02	2.179683e-03	8.066201e-03
31.0067       	7.903518e-02	2.353411e-03	9.301081e-03
31.0133       	7.939923e-02	2.114423e-03	8.081441e-03
31.02         	7.747745e-02	2.251091e-03	8.718394e-03
31.0267       	7.576381e-02	2.035575e-03	7.295885e-03
31.0333       	7.250958e-02	2.163090e-03	7.657716e-03
31.04         	6.996698e-02	1.951825e-03	6.687863e-03
31.0467       	6.697493e-02	2.095368e-03	7.289023e-03
31.0533       	6.685644e-02	1.877537e-03	6.757321e-03
31.06         	6.701934e-02	2.048488e-03	7.838700e-03
31.0667       	6.869605e-02	1.856854e-03	7.435880e-03
31.0733       	7.174429e-02	2.001845e-03	8.717753e-03
31.08         	7.471820e-02	1.827118e-03	7.687054e-03
31.0867       	7.436836e-02	1.952422e-03	8.708185e-03
31.0933       	7.550958e-02	1.777577e-03	8.189085e-03
31.1          	7.628339e-02	1.915538e-03	9.270475e-03
31.1067       	7.514358e-02	1.757728e-03	8.046883e-03
31.1133       	7.368970e-02	1.869637e-03	8.789773e-03
31.12         	7.442087e-02	1.691187e-03	7.886642e-03
31.1267       	7.382048e-02	1.857874e-03	8.449774e-03
31.1333       	6.998822e-02	1.685493e-03	7.332023e-03
31.14         	6.621982e-02	1.810577e-03	7.753362e-03
31.1467       	6.542982e-02	1.635650e-03	6.794185e-03
31.1533       	6.377754e-02	1.786211e-03	7.312247e-03
31.16         	6.247898e-02	1.618371e-03	6.414679e-03
31.1667       	6.166893e-02	1.735979e-03	6.731986e-03
31.1733       	6.547543e-02	1.589561e-03	6.292138e-03
31.18         	6.653662e-02	1.731825e-03	7.125253e-03
31.1867       	6.575859e-02	1.554695e-03	6.297009e-03
31.1933       	6.383470e-02	1.704820e-03	6.952324e-03
31.2          	6.075566e-02	1.540476e-03	6.019068e-03
31.2063       	6.586723e-02	1.618432e-03	6.436811e-03
31.2125       	6.481370e-02	1.487620e-03	5.673401e-03
31.2188       	6.380942e-02	1.637868e-03	6.771684e-03
31.225        	6.677674e-02	1.566554e-03	6.440888e-03
31.2313       	6.737709e-02	1.714156e-03	7.485221e-03
31.2375       	7.319301e-02	1.636398e-03	7.080348e-03
31.2438       	7.110378e-02	1.841417e-03	7.757922e-03
31.25         	6.892049e-02	1.738525e-03	6.344206e-03
31.2563       	6.181365e-02	1.855920e-03	5.910807e-03
31.2625       	5.553246e-02	1.775320e-03	4.535011e-03
31.2688       	4.953442e-02	1.908188e-03	3.875316e-03
31.275        	4.728678e-02	1.810155e-03	3.914906e-03
31.2812       	4.874204e-02	1.959493e-03	4.485818e-03
31.2875       	4.970430e-02	1.883651e-03	3.937402e-03
31.2937       	4.963924e-02	2.020626e-03	4.169171e-03
31.3          	5.090893e-02	1.962057e-03	4.408785e-03
31.3062       	5.372944e-02	2.121365e-03	5.038660e-03
31.3125       	5.509909e-02	2.038221e-03	4.713924e-03
31.3188       	5.480716e-02	2.203342e-03	5.220055e-03
31.325        	5.618397e-02	2.132934e-03	5.063212e-03
31.3313       	5.639879e-02	2.290542e-03	5.378720e-03
31.3375       	5.645342e-02	2.199151e-03	5.059352e-03
31.3438       	5.733676e-02	2.363501e-03	5.352530e-03
31.35         	5.551039e-02	2.282894e-03	4.667136e-03
31.3563       	5.614800e-02	2.440078e-03	4.784519e-03
31.3625       	5.472191e-02	2.341237e-03	4.837934e-03
31.3687       	5.709877e-02	2.537033e-03	5.520471e-03
31.375        	5.857993e-02	2.402987e-03	5.369717e-03
31.3813       	5.889788e-02	2.540234e-03	6.041195e-03
31.3875       	6.062660e-02	2.415360e-03	5.652916e-03
31.3937       	6.093279e-02	2.621560e-03	6.185140e-03
31.4          	6.109658e-02	2.501974e-03	5.276328e-03
31.4062       	5.758622e-02	2.671383e-03	5.451882e-03
31.4125       	5.662958e-02	2.545985e-03	5.023676e-03
31.4188       	5.686831e-02	2.761394e-03	5.624507e-03
31.425        	6.058502e-02	2.626939e-03	5.717783e-03
31.4313       	6.074337e-02	2.886412e-03	6.227330e-03
31.4375       	5.319753e-02	2.750344e-03	4.265915e-03
31.4438       	4.734279e-02	2.869542e-03	3.391977e-03
31.45         	4.283711e-02	2.728473e-03	2.980252e-03
31.4563       	3.974913e-02	2.828042e-03	2.920939e-03
31.4625       	3.988311e-02	2.714123e-03	2.770743e-03
31.4688       	4.043067e-02	2.868321e-03	3.303789e-03
31.475        	4.207818e-02	2.757438e-03	3.611978e-03
31.4812       	4.445766e-02	2.876391e-03	4.131638e-03
31.4875       	4.559409e-02	2.757654e-03	4.361951e-03
31.4937       	4.751176e-02	2.933007e-03	4.976130e-03
31.5          	4.811382e-02	2.831642e-03	4.216008e-03
31.5063       	4.949388e-02	2.958106e-03	4.402537e-03
31.5125       	5.031571e-02	2.823999e-03	4.643211e-03
31.5188       	5.256902e-02	3.018953e-03	5.433531e-03
31.525        	5.692736e-02	2.862662e-03	5.558898e-03
31.5313       	6.140239e-02	3.019894e-03	6.555861e-03
31.5375       	6.338712e-02	2.865071e-03	6.255396e-03
31.5438       	6.300041e-02	3.062099e-03	6.973268e-03
31.55         	6.286589e-02	2.919611e-03	6.110205e-03
31.5563       	6.134575e-02	3.059539e-03	6.145361e-03
31.5625       	5.809341e-02	2.912809e-03	4.925665e-03
31.5688       	5.359474e-02	3.061321e-03	4.514682e-03
31.575        	5.073062e-02	2.949471e-03	3.997232e-03
31.5813       	4.965544e-02	3.113400e-03	4.432089e-03
31.5875       	5.435390e-02	2.998493e-03	5.073601e-03
31.5938       	5.939871e-02	3.164294e-03	6.452709e-03
31.6          	6.632571e-02	3.050994e-03	6.356951e-03
31.6062       	7.036761e-02	3.295922e-03	7.449350e-03
31.6125       	6.637075e-02	3.172171e-03	6.045354e-03
31.6188       	6.090034e-02	3.314737e-03	5.858170e-03
31.625        	5.673901e-02	3.139077e-03	5.048876e-03
31.6313       	5.293850e-02	3.370904e-03	4.996225e-03
31.6375       	5.727681e-02	3.239648e-03	5.567791e-03
31.6438       	6.284783e-02	3.373842e-03	6.564631e-03
31.65         	6.550612e-02	3.140126e-03	6.288941e-03
31.6562       	6.755476e-02	3.313966e-03	7.141970e-03
31.6625       	6.589793e-02	3.059501e-03	5.568626e-03
31.6687       	5.581246e-02	3.139731e-03	3.935311e-03
31.675        	4.452995e-02	2.935675e-03	2.128952e-03
31.6812       	4.389775e-02	2.952922e-03	2.275004e-03
31.6875       	4.427148e-02	2.858355e-03	2.952372e-03
31.6937       	4.827180e-02	2.880283e-03	2.623852e-03
31.7          	4.684690e-02	2.830065e-03	2.898115e-03
31.7063       	4.925224e-02	2.850840e-03	3.156073e-03
31.7125       	4.923923e-02	2.896451e-03	3.502069e-03
31.7188       	5.397539e-02	2.890692e-03	3.381974e-03
31.725        	5.390506e-02	2.931263e-03	3.709130e-03
31.7313       	5.449389e-02	2.902771e-03	3.380780e-03
31.7375       	4.319308e-02	2.921019e-03	3.286326e-03
31.7438       	3.835147e-02	2.887133e-03	3.093161e-03
31.75         	3.611703e-02	2.968905e-03	3.501395e-03
31.7563       	3.676636e-02	2.922799e-03	3.534134e-03
31.7625       	3.623377e-02	2.987191e-03	3.900153e-03
31.7688       	3.816625e-02	2.889056e-03	4.151051e-03
31.775        	4.025218e-02	3.034205e-03	4.788781e-03
31.7812       	3.878877e-02	2.946493e-03	3.818647e-03
31.7875       	3.608186e-02	3.008062e-03	3.776565e-03
31.7937       	3.863865e-02	2.877188e-03	4.062700e-03
31.8          	3.872406e-02	3.015378e-03	4.654548e-03
31.8067       	4.791857e-02	2.907726e-03	4.700158e-03
31.8133       	4.385737e-02	2.993206e-03	5.633908e-03
31.82         	4.301692e-02	2.705441e-03	5.040757e-03
31.8267       	4.523581e-02	2.642163e-03	6.041679e-03
31.8333       	4.982572e-02	2.411762e-03	5.417764e-03
31.84         	4.915901e-02	2.373322e-03	6.304104e-03
31.8467       	4.689369e-02	2.152361e-03	5.339968e-03
31.8533       	4.795110e-02	2.083912e-03	6.007163e-03
