# Residuals   
# Time        	p             	Ux            	Uy            
16.1          	N/A	N/A
16.5333       	2.728802e-02	8.077389e-04	1.209106e-03
16.54         	2.607251e-02	8.191289e-04	1.219643e-03
16.5467       	2.774200e-02	8.069203e-04	1.232527e-03
16.5533       	2.733743e-02	8.239905e-04	1.257228e-03
16.56         	2.452747e-02	8.138143e-04	1.149897e-03
16.5667       	2.353907e-02	8.339827e-04	1.136399e-03
16.5733       	2.441059e-02	8.265053e-04	1.249816e-03
16.58         	2.585995e-02	8.378986e-04	1.278222e-03
16.5867       	2.519232e-02	8.351212e-04	1.229688e-03
16.5933       	2.405573e-02	8.469186e-04	1.250187e-03
16.6          	2.438802e-02	8.421540e-04	1.094659e-03
16.6067       	2.265456e-02	8.366983e-04	1.078021e-03
16.6133       	2.409042e-02	8.229126e-04	1.235487e-03
16.62         	2.458072e-02	8.353766e-04	1.241242e-03
16.6267       	2.575968e-02	8.328512e-04	1.207907e-03
16.6333       	2.497843e-02	8.446112e-04	1.260633e-03
16.64         	2.388725e-02	8.398698e-04	1.056743e-03
16.6467       	2.276030e-02	8.307249e-04	1.070470e-03
16.6533       	2.255546e-02	8.225837e-04	1.244390e-03
16.66         	2.364611e-02	8.281237e-04	1.250332e-03
16.6667       	2.487412e-02	8.307513e-04	1.297725e-03
16.6733       	2.682908e-02	8.479715e-04	1.330248e-03
16.68         	2.486881e-02	8.455397e-04	1.021560e-03
16.6867       	2.072299e-02	8.350085e-04	1.036941e-03
16.6933       	2.267661e-02	8.344469e-04	1.237031e-03
16.7          	2.386423e-02	8.359888e-04	1.257302e-03
16.7067       	2.524827e-02	8.272656e-04	1.267127e-03
16.7133       	2.536973e-02	8.239516e-04	1.288851e-03
16.72         	2.305691e-02	8.231049e-04	1.045044e-03
16.7267       	2.384608e-02	8.266983e-04	1.079475e-03
16.7333       	2.439338e-02	8.315441e-04	1.236223e-03
16.74         	2.322222e-02	8.456520e-04	1.276883e-03
16.7467       	2.459412e-02	8.418560e-04	1.367232e-03
16.7533       	2.433381e-02	8.613634e-04	1.343124e-03
16.76         	2.127430e-02	8.529892e-04	9.367375e-04
16.7667       	2.060245e-02	8.516870e-04	8.740688e-04
16.7733       	1.947089e-02	8.323680e-04	1.045636e-03
16.78         	2.181863e-02	8.347176e-04	1.073804e-03
16.7867       	2.257918e-02	8.215550e-04	1.170929e-03
16.7933       	2.291265e-02	8.321977e-04	1.197127e-03
16.8          	2.084065e-02	8.344742e-04	8.148292e-04
16.8067       	1.749272e-02	8.333692e-04	7.675218e-04
16.8133       	1.895572e-02	8.206308e-04	9.764605e-04
16.82         	1.777991e-02	8.234817e-04	8.831034e-04
16.8267       	2.098429e-02	8.212619e-04	1.053787e-03
16.8333       	2.212247e-02	8.298248e-04	1.125396e-03
16.84         	1.893615e-02	8.283313e-04	7.506299e-04
16.8467       	1.730849e-02	8.091776e-04	7.901129e-04
16.8533       	1.803615e-02	8.075920e-04	8.859363e-04
16.86         	1.785834e-02	8.110664e-04	7.657101e-04
16.8667       	1.943832e-02	7.999219e-04	9.920601e-04
16.8733       	2.087911e-02	8.023317e-04	1.024270e-03
16.88         	1.957362e-02	8.014556e-04	9.864717e-04
16.8867       	1.796013e-02	8.036550e-04	1.065134e-03
16.8933       	1.784775e-02	8.006531e-04	8.286543e-04
16.9          	1.737893e-02	7.981956e-04	8.089370e-04
16.9067       	1.723790e-02	7.943022e-04	9.150555e-04
16.9133       	1.722763e-02	8.051374e-04	8.305998e-04
16.92         	1.855020e-02	8.014017e-04	1.049694e-03
16.9267       	2.217828e-02	8.136480e-04	1.194690e-03
16.9333       	1.890531e-02	8.021779e-04	8.594827e-04
16.94         	1.714877e-02	7.932844e-04	9.477396e-04
16.9467       	1.721433e-02	7.973371e-04	9.747667e-04
16.9533       	1.698550e-02	8.089060e-04	9.042324e-04
16.96         	1.988622e-02	8.140458e-04	1.099017e-03
16.9667       	2.065776e-02	8.226871e-04	1.103298e-03
16.9733       	2.197965e-02	8.253206e-04	1.251732e-03
16.98         	2.393628e-02	8.410610e-04	1.286189e-03
16.9867       	1.982200e-02	8.532142e-04	7.801959e-04
16.9933       	1.659590e-02	8.323084e-04	7.667547e-04
17            	1.652627e-02	8.175255e-04	9.519685e-04
17.0067       	1.713524e-02	8.198649e-04	8.282607e-04
17.0133       	1.934263e-02	8.143768e-04	1.106454e-03
17.02         	2.151663e-02	8.277213e-04	1.193805e-03
17.0267       	1.886889e-02	8.297855e-04	8.121506e-04
17.0333       	1.527635e-02	8.119631e-04	8.422027e-04
17.04         	1.669016e-02	8.101454e-04	8.917869e-04
17.0467       	1.665787e-02	8.081907e-04	7.949259e-04
17.0533       	1.694784e-02	8.146986e-04	9.954270e-04
17.06         	2.044893e-02	8.181882e-04	1.022132e-03
17.0667       	1.852399e-02	8.123261e-04	9.408794e-04
17.0733       	2.096635e-02	8.152007e-04	1.072721e-03
17.08         	1.824390e-02	8.191997e-04	8.335027e-04
17.0867       	1.533636e-02	8.096705e-04	7.998525e-04
17.0933       	1.702648e-02	8.125867e-04	9.362545e-04
17.1          	1.769940e-02	8.104772e-04	9.013709e-04
17.1067       	1.991578e-02	8.044470e-04	1.156679e-03
17.1133       	2.245103e-02	8.190584e-04	1.297225e-03
17.12         	2.300170e-02	8.302173e-04	9.640872e-04
17.1267       	2.319558e-02	8.417029e-04	1.062522e-03
17.1333       	2.155731e-02	8.266119e-04	1.063958e-03
17.14         	2.143260e-02	8.254966e-04	9.746258e-04
17.1467       	2.240152e-02	8.204373e-04	1.196895e-03
17.1533       	2.401412e-02	8.284677e-04	1.308429e-03
17.16         	2.558089e-02	8.207975e-04	1.327262e-03
17.1667       	2.398704e-02	8.446509e-04	1.293962e-03
17.1733       	2.039166e-02	8.380584e-04	9.422643e-04
17.18         	1.876865e-02	8.418587e-04	8.773265e-04
17.1867       	2.097667e-02	8.538269e-04	1.057820e-03
17.1933       	2.017150e-02	8.596829e-04	1.021979e-03
17.2          	1.944562e-02	8.452526e-04	1.102888e-03
17.2067       	2.097445e-02	8.448598e-04	1.150848e-03
17.2133       	1.844059e-02	8.401380e-04	8.329199e-04
17.22         	1.848568e-02	8.324354e-04	8.534618e-04
17.2267       	1.887252e-02	8.308739e-04	1.052146e-03
17.2333       	1.878208e-02	8.197146e-04	9.419888e-04
17.24         	2.138876e-02	8.110944e-04	1.178986e-03
17.2467       	2.342216e-02	8.190428e-04	1.366432e-03
17.2533       	2.030683e-02	8.212965e-04	9.425398e-04
17.26         	1.773345e-02	8.180333e-04	9.966697e-04
17.2667       	1.952137e-02	8.075643e-04	1.103310e-03
17.2733       	2.001995e-02	8.162909e-04	1.073440e-03
17.28         	2.307356e-02	8.161480e-04	1.433543e-03
17.2867       	2.571479e-02	8.416826e-04	1.686503e-03
17.2933       	2.504874e-02	8.433829e-04	1.297634e-03
17.3          	2.340180e-02	8.509821e-04	1.398386e-03
17.3067       	2.429471e-02	8.605811e-04	1.424157e-03
17.3133       	2.519566e-02	8.784714e-04	1.450521e-03
17.32         	2.860875e-02	8.692272e-04	1.778181e-03
17.3267       	3.402323e-02	9.051363e-04	2.213851e-03
17.3333       	3.451163e-02	9.139362e-04	1.887260e-03
17.34         	3.341043e-02	9.459463e-04	1.900641e-03
17.3467       	2.868032e-02	9.393399e-04	1.484262e-03
17.3533       	2.594488e-02	9.347317e-04	1.416393e-03
17.36         	2.632852e-02	9.148529e-04	1.572502e-03
17.3667       	2.956524e-02	9.336961e-04	1.784267e-03
17.3733       	2.855028e-02	9.284605e-04	1.648728e-03
17.38         	2.783614e-02	9.328677e-04	1.645646e-03
17.3867       	3.047127e-02	9.263966e-04	1.799019e-03
17.3933       	3.293877e-02	9.410358e-04	2.159247e-03
17.4          	3.665677e-02	9.433165e-04	2.029680e-03
17.4067       	3.701612e-02	9.892821e-04	2.262574e-03
17.4133       	3.347113e-02	9.840107e-04	1.816682e-03
17.42         	3.144701e-02	9.957483e-04	1.770966e-03
17.4267       	3.259682e-02	9.861532e-04	1.914416e-03
17.4333       	3.279833e-02	1.017787e-03	2.036017e-03
17.44         	3.372632e-02	1.020536e-03	1.638163e-03
17.4467       	3.042752e-02	1.024381e-03	1.688379e-03
17.4533       	3.223455e-02	1.000945e-03	1.727830e-03
17.46         	3.374955e-02	1.024564e-03	1.920036e-03
17.4667       	3.470100e-02	1.003230e-03	1.807245e-03
17.4733       	3.467085e-02	1.023102e-03	2.037886e-03
17.48         	3.696484e-02	1.020133e-03	2.070193e-03
17.4867       	3.764189e-02	1.045737e-03	2.419708e-03
17.4933       	3.736855e-02	1.040590e-03	1.973025e-03
17.5          	3.672541e-02	1.054192e-03	2.145572e-03
17.5067       	3.644177e-02	1.045362e-03	2.089206e-03
17.5133       	3.770616e-02	1.062871e-03	2.432106e-03
17.52         	3.939031e-02	1.064983e-03	2.117672e-03
17.5267       	4.040634e-02	1.075157e-03	2.683457e-03
17.5333       	4.063846e-02	1.080629e-03	2.300576e-03
17.54         	4.192358e-02	1.084885e-03	2.652569e-03
17.5467       	4.270984e-02	1.081524e-03	2.481795e-03
17.5533       	4.192826e-02	1.104534e-03	2.806864e-03
17.56         	4.205797e-02	1.101891e-03	2.494743e-03
17.5667       	4.389291e-02	1.124000e-03	2.834489e-03
17.5733       	4.234058e-02	1.126032e-03	2.379497e-03
17.58         	4.260067e-02	1.131798e-03	2.903840e-03
17.5867       	4.332935e-02	1.141889e-03	2.391883e-03
17.5933       	4.349375e-02	1.143342e-03	2.764280e-03
17.6          	4.323924e-02	1.131635e-03	2.514447e-03
17.6067       	4.395046e-02	1.155475e-03	2.881236e-03
17.6133       	4.447396e-02	1.150565e-03	2.450725e-03
17.62         	4.478311e-02	1.161941e-03	2.694471e-03
17.6267       	4.367807e-02	1.155109e-03	2.306174e-03
17.6333       	4.230975e-02	1.159593e-03	2.741860e-03
17.64         	4.112356e-02	1.164633e-03	2.091002e-03
17.6467       	4.041685e-02	1.162523e-03	2.366360e-03
17.6533       	3.983560e-02	1.156420e-03	2.243708e-03
17.66         	4.091809e-02	1.161513e-03	2.605582e-03
17.6667       	4.151453e-02	1.161188e-03	2.216299e-03
17.6733       	4.065937e-02	1.169096e-03	2.548358e-03
17.68         	3.726426e-02	1.178472e-03	2.072314e-03
17.6867       	3.610192e-02	1.163660e-03	2.332771e-03
17.6933       	3.954343e-02	1.162641e-03	2.123471e-03
17.7          	3.845597e-02	1.161648e-03	2.439817e-03
17.7067       	3.575510e-02	1.150172e-03	1.826562e-03
17.7133       	3.352312e-02	1.147742e-03	1.791003e-03
17.72         	3.154949e-02	1.131701e-03	1.595864e-03
17.7267       	3.275271e-02	1.124714e-03	1.739643e-03
17.7333       	3.133045e-02	1.106296e-03	1.673573e-03
17.74         	3.229888e-02	1.095652e-03	1.970982e-03
17.7467       	3.258514e-02	1.084176e-03	1.857081e-03
17.7533       	3.324431e-02	1.099041e-03	2.119079e-03
17.76         	3.501715e-02	1.091017e-03	1.974180e-03
17.7667       	3.813021e-02	1.122790e-03	2.278224e-03
17.7733       	3.500019e-02	1.111196e-03	1.795209e-03
17.78         	3.455624e-02	1.120812e-03	2.082290e-03
17.7867       	3.485364e-02	1.114022e-03	1.972307e-03
17.7933       	3.741647e-02	1.124956e-03	2.257199e-03
17.8          	3.637439e-02	1.115883e-03	2.088647e-03
17.8067       	3.753582e-02	1.131229e-03	2.347679e-03
17.8133       	4.007148e-02	1.116312e-03	2.180737e-03
17.82         	4.132446e-02	1.150607e-03	2.476656e-03
17.8267       	3.944103e-02	1.149746e-03	1.958973e-03
17.8333       	3.564514e-02	1.136257e-03	2.223253e-03
17.84         	3.796232e-02	1.123809e-03	2.090990e-03
17.8467       	3.796828e-02	1.126535e-03	2.417978e-03
17.8533       	3.835669e-02	1.122155e-03	2.148906e-03
17.86         	3.879011e-02	1.120419e-03	2.441067e-03
17.8667       	4.173823e-02	1.112762e-03	2.340998e-03
17.8733       	4.410940e-02	1.140249e-03	2.852040e-03
17.88         	4.171745e-02	1.153615e-03	2.241019e-03
17.8867       	4.029184e-02	1.164087e-03	2.707821e-03
17.8933       	4.225230e-02	1.165339e-03	2.375340e-03
17.9          	4.118848e-02	1.184061e-03	2.726186e-03
17.9067       	4.136475e-02	1.171983e-03	2.450325e-03
17.9133       	4.369500e-02	1.204719e-03	2.914105e-03
17.92         	4.372476e-02	1.197545e-03	2.468891e-03
17.9267       	4.445261e-02	1.215251e-03	2.971284e-03
17.9333       	4.341024e-02	1.217902e-03	2.493049e-03
17.94         	4.450789e-02	1.233050e-03	2.937739e-03
17.9467       	4.478835e-02	1.227959e-03	2.572869e-03
17.9533       	4.328156e-02	1.256738e-03	2.928135e-03
17.96         	4.397140e-02	1.234946e-03	2.578156e-03
17.9667       	4.529398e-02	1.269986e-03	2.902732e-03
17.9733       	4.371540e-02	1.259164e-03	2.453252e-03
17.98         	4.282942e-02	1.271108e-03	2.836566e-03
17.9867       	4.176776e-02	1.261752e-03	2.373214e-03
17.9933       	4.114474e-02	1.271177e-03	2.649794e-03
18            	4.238395e-02	1.252136e-03	2.386639e-03
18.0067       	4.186006e-02	1.271042e-03	2.680741e-03
18.0133       	4.157813e-02	1.241485e-03	2.382601e-03
18.02         	4.087793e-02	1.262253e-03	2.628122e-03
18.0267       	4.083035e-02	1.236701e-03	2.254739e-03
18.0333       	3.958536e-02	1.243467e-03	2.599367e-03
18.04         	4.171721e-02	1.227906e-03	2.313981e-03
18.0467       	4.015618e-02	1.246882e-03	2.603555e-03
18.0533       	3.972860e-02	1.228951e-03	2.358295e-03
18.06         	4.038252e-02	1.257008e-03	2.701387e-03
18.0667       	4.172835e-02	1.224642e-03	2.448822e-03
18.0733       	4.268581e-02	1.257756e-03	2.849634e-03
18.08         	4.209106e-02	1.233696e-03	2.432099e-03
18.0867       	4.214379e-02	1.252867e-03	2.884272e-03
18.0933       	4.220954e-02	1.223757e-03	2.513527e-03
18.1          	4.215659e-02	1.248960e-03	2.856159e-03
18.1063       	4.887999e-02	1.179233e-03	2.595852e-03
18.1125       	5.067919e-02	1.243971e-03	2.897795e-03
18.1188       	4.841683e-02	1.214016e-03	2.464874e-03
18.125        	4.802496e-02	1.264021e-03	2.964125e-03
18.1313       	4.933169e-02	1.277694e-03	2.576118e-03
18.1375       	4.695208e-02	1.315369e-03	2.907825e-03
18.1438       	4.626454e-02	1.322880e-03	2.514710e-03
18.15         	4.714078e-02	1.363859e-03	2.749489e-03
18.1563       	4.596095e-02	1.357002e-03	2.312496e-03
18.1625       	4.454424e-02	1.379254e-03	2.569221e-03
18.1688       	4.102873e-02	1.395908e-03	1.964410e-03
18.175        	3.759829e-02	1.392836e-03	1.924795e-03
18.1813       	3.536958e-02	1.394364e-03	1.696718e-03
18.1875       	3.230898e-02	1.401027e-03	1.624237e-03
18.1938       	3.102119e-02	1.400350e-03	1.595126e-03
18.2          	3.312872e-02	1.411285e-03	1.726947e-03
18.2063       	2.937553e-02	1.426930e-03	1.329142e-03
18.2125       	2.778516e-02	1.409557e-03	1.381386e-03
18.2188       	2.868512e-02	1.406746e-03	1.524694e-03
18.225        	2.974181e-02	1.393889e-03	1.718506e-03
18.2313       	3.008663e-02	1.406318e-03	1.475578e-03
18.2375       	3.014924e-02	1.403103e-03	1.648708e-03
18.2438       	3.381193e-02	1.412066e-03	1.830639e-03
18.25         	3.569609e-02	1.427275e-03	2.024616e-03
18.2563       	3.258333e-02	1.452412e-03	1.611981e-03
18.2625       	3.118734e-02	1.450096e-03	1.764685e-03
18.2688       	3.150339e-02	1.456797e-03	1.667650e-03
18.275        	3.164962e-02	1.467078e-03	1.970481e-03
18.2813       	3.607652e-02	1.466791e-03	2.064734e-03
18.2875       	3.673177e-02	1.474768e-03	2.240146e-03
18.2938       	3.786336e-02	1.482081e-03	2.009938e-03
18.3          	3.996918e-02	1.516986e-03	2.403213e-03
18.3063       	3.931494e-02	1.535430e-03	1.952724e-03
18.3125       	3.886582e-02	1.556695e-03	2.348651e-03
18.3188       	4.022902e-02	1.544601e-03	2.167916e-03
18.325        	3.904817e-02	1.580790e-03	2.339369e-03
18.3313       	4.136969e-02	1.576037e-03	2.125946e-03
18.3375       	4.208776e-02	1.614289e-03	2.762506e-03
18.3438       	4.340512e-02	1.614806e-03	2.150795e-03
18.35         	4.491665e-02	1.643764e-03	2.867993e-03
18.3563       	4.532058e-02	1.643271e-03	2.458696e-03
18.3625       	4.526865e-02	1.686925e-03	2.837184e-03
18.3688       	4.603655e-02	1.700296e-03	2.160509e-03
18.375        	4.651723e-02	1.734969e-03	2.891658e-03
18.3813       	4.529120e-02	1.744311e-03	2.096343e-03
18.3875       	4.461649e-02	1.762190e-03	2.732732e-03
18.3938       	4.390609e-02	1.758648e-03	2.300089e-03
18.4          	4.248189e-02	1.766254e-03	2.442039e-03
18.4063       	4.113581e-02	1.759609e-03	1.954750e-03
18.4125       	3.845883e-02	1.764950e-03	2.235926e-03
18.4188       	3.620138e-02	1.771631e-03	1.682714e-03
18.425        	3.482235e-02	1.783065e-03	1.894833e-03
18.4313       	3.391574e-02	1.778061e-03	1.739678e-03
18.4375       	3.302049e-02	1.781963e-03	1.690457e-03
18.4438       	3.342478e-02	1.776286e-03	1.510407e-03
18.45         	3.140799e-02	1.758736e-03	1.696945e-03
18.4563       	3.296688e-02	1.732575e-03	1.677409e-03
18.4625       	3.474114e-02	1.746656e-03	2.027440e-03
18.4688       	3.761376e-02	1.743839e-03	1.752069e-03
18.475        	3.552090e-02	1.761143e-03	1.958063e-03
18.4813       	3.963490e-02	1.753450e-03	1.881882e-03
18.4875       	4.115220e-02	1.781561e-03	2.487376e-03
18.4938       	4.543900e-02	1.776494e-03	2.175854e-03
18.5          	4.521511e-02	1.823291e-03	2.746289e-03
18.5063       	4.623891e-02	1.818871e-03	2.093208e-03
18.5125       	4.280707e-02	1.873706e-03	2.259424e-03
18.5188       	4.095266e-02	1.805149e-03	1.566546e-03
18.525        	3.876556e-02	1.752509e-03	1.606858e-03
18.5313       	3.495131e-02	1.734751e-03	1.480164e-03
18.5375       	3.213434e-02	1.704284e-03	1.576065e-03
18.5438       	3.400568e-02	1.693395e-03	1.779035e-03
18.55         	3.436164e-02	1.709748e-03	1.640050e-03
18.5563       	3.204864e-02	1.689474e-03	1.317380e-03
18.5625       	3.493517e-02	1.682025e-03	1.934638e-03
18.5688       	3.685179e-02	1.674295e-03	1.765844e-03
18.575        	3.803453e-02	1.654389e-03	2.033347e-03
18.5813       	3.912122e-02	1.678153e-03	2.057496e-03
18.5875       	4.112530e-02	1.673805e-03	2.299330e-03
18.5938       	4.482843e-02	1.699603e-03	2.530780e-03
18.6          	5.150844e-02	1.694545e-03	2.839415e-03
18.6063       	5.876915e-02	1.722104e-03	3.721916e-03
18.6125       	6.306624e-02	1.696235e-03	3.363947e-03
18.6188       	6.166107e-02	1.719518e-03	3.520377e-03
18.625        	6.468047e-02	1.750252e-03	3.739803e-03
18.6313       	6.525811e-02	1.731725e-03	3.629767e-03
18.6375       	6.428101e-02	1.755943e-03	3.688177e-03
18.6438       	6.173110e-02	1.759077e-03	3.311497e-03
18.65         	6.021150e-02	1.825269e-03	3.252773e-03
18.6563       	5.662818e-02	1.779430e-03	3.170594e-03
18.6625       	4.792298e-02	1.646375e-03	2.544927e-03
18.6688       	4.257188e-02	1.666542e-03	2.353152e-03
18.675        	3.631761e-02	1.725577e-03	1.627507e-03
18.6813       	3.403661e-02	1.688458e-03	1.704803e-03
18.6875       	2.999424e-02	1.615513e-03	1.671023e-03
18.6938       	3.068864e-02	1.607929e-03	1.788963e-03
18.7          	2.909239e-02	1.609262e-03	1.510721e-03
18.7063       	2.974038e-02	1.579395e-03	1.796436e-03
18.7125       	3.171263e-02	1.548799e-03	1.793682e-03
18.7188       	3.281200e-02	1.528816e-03	2.007912e-03
18.725        	2.900960e-02	1.501858e-03	1.546406e-03
18.7313       	2.765378e-02	1.488153e-03	1.560420e-03
18.7375       	2.609414e-02	1.477800e-03	1.406895e-03
18.7438       	2.773735e-02	1.461769e-03	1.655839e-03
18.75         	2.699123e-02	1.447135e-03	1.459765e-03
18.7563       	2.566122e-02	1.413432e-03	1.591302e-03
18.7625       	2.858988e-02	1.388648e-03	1.705365e-03
18.7688       	2.816930e-02	1.362905e-03	1.883195e-03
18.775        	2.670854e-02	1.358218e-03	1.159469e-03
18.7813       	2.316218e-02	1.340839e-03	1.059819e-03
18.7875       	2.195313e-02	1.334818e-03	1.027939e-03
18.7938       	2.293493e-02	1.305929e-03	1.224510e-03
18.8          	2.480057e-02	1.299900e-03	1.102487e-03
18.8063       	2.283495e-02	1.267036e-03	1.132276e-03
18.8125       	2.535848e-02	1.264327e-03	1.245361e-03
18.8188       	2.580888e-02	1.244134e-03	1.257139e-03
18.825        	2.608321e-02	1.239285e-03	1.144571e-03
18.8313       	2.737055e-02	1.233182e-03	1.285660e-03
18.8375       	2.604149e-02	1.224975e-03	1.075578e-03
18.8438       	2.467503e-02	1.209705e-03	1.181406e-03
18.85         	2.618135e-02	1.197020e-03	1.388026e-03
18.8563       	2.745142e-02	1.175194e-03	1.394484e-03
18.8625       	2.881187e-02	1.153790e-03	1.618876e-03
18.8688       	3.246335e-02	1.142989e-03	1.745821e-03
18.875        	2.972067e-02	1.123745e-03	1.266180e-03
18.8813       	2.731878e-02	1.099131e-03	1.252840e-03
18.8875       	2.973374e-02	1.083039e-03	1.661457e-03
18.8938       	3.532683e-02	1.080284e-03	1.978079e-03
18.9          	3.586382e-02	1.062089e-03	1.903092e-03
18.9063       	3.786458e-02	1.049721e-03	2.129231e-03
18.9125       	3.794783e-02	1.026917e-03	2.013119e-03
18.9188       	3.727371e-02	1.005145e-03	2.121021e-03
18.925        	4.148441e-02	9.900720e-04	2.412202e-03
18.9313       	4.743277e-02	1.022397e-03	2.646775e-03
18.9375       	4.395315e-02	9.960886e-04	2.062822e-03
18.9438       	3.951050e-02	1.009160e-03	1.747929e-03
18.95         	3.357476e-02	1.001252e-03	1.351936e-03
18.9563       	2.875558e-02	1.000661e-03	1.327418e-03
18.9625       	3.339347e-02	9.859853e-04	1.854454e-03
18.9688       	4.016505e-02	1.019456e-03	2.171073e-03
18.975        	3.954719e-02	1.021458e-03	1.735575e-03
18.9813       	3.615827e-02	1.024200e-03	1.884498e-03
18.9875       	4.036380e-02	1.013131e-03	2.096124e-03
18.9938       	4.365036e-02	1.037330e-03	2.370863e-03
19            	4.946165e-02	1.048562e-03	2.556970e-03
19.0063       	5.306853e-02	1.071433e-03	3.212578e-03
19.0125       	5.671779e-02	1.066586e-03	2.990024e-03
19.0188       	5.636064e-02	1.082086e-03	3.458543e-03
19.025        	6.116529e-02	1.070595e-03	3.451902e-03
19.0313       	6.381505e-02	1.092776e-03	3.927778e-03
19.0375       	6.542447e-02	1.082217e-03	3.447436e-03
19.0438       	6.317309e-02	1.090821e-03	3.886357e-03
19.05         	6.400123e-02	1.069198e-03	3.674481e-03
19.0563       	6.447141e-02	1.101125e-03	4.249620e-03
19.0625       	6.813150e-02	1.135088e-03	3.959511e-03
19.0688       	7.198094e-02	1.173057e-03	4.568591e-03
19.075        	7.301282e-02	1.189369e-03	3.969802e-03
19.0813       	7.151563e-02	1.231250e-03	4.177146e-03
19.0875       	6.307054e-02	1.233821e-03	2.932636e-03
19.0938       	5.061481e-02	1.206701e-03	2.348665e-03
19.1          	4.011722e-02	1.193143e-03	1.945689e-03
19.1063       	3.321849e-02	1.174090e-03	1.515581e-03
19.1125       	2.610746e-02	1.166453e-03	1.139792e-03
19.1188       	2.330410e-02	1.144622e-03	1.118451e-03
19.125        	2.638502e-02	1.141242e-03	1.341983e-03
19.1313       	2.916193e-02	1.142462e-03	1.587430e-03
19.1375       	2.556942e-02	1.132655e-03	1.119554e-03
19.1438       	2.283088e-02	1.093527e-03	1.175591e-03
19.15         	2.388997e-02	1.085836e-03	1.480900e-03
19.1563       	2.734686e-02	1.090726e-03	1.596074e-03
