# Residuals   
# Time        	p             	Ux            	Uy            
25            	N/A	N/A
26.03         	1.618294e-02	1.587793e-03	1.413418e-03
26.04         	1.603655e-02	1.590786e-03	1.428817e-03
26.05         	1.485709e-02	1.582883e-03	1.353658e-03
26.06         	1.417025e-02	1.593716e-03	1.357035e-03
26.07         	1.452443e-02	1.606639e-03	1.373420e-03
26.08         	1.533071e-02	1.601235e-03	1.384011e-03
26.09         	1.335836e-02	1.588007e-03	1.372930e-03
26.1          	1.396003e-02	1.577411e-03	1.368844e-03
26.11         	1.289527e-02	1.565870e-03	1.347119e-03
26.12         	1.266335e-02	1.549986e-03	1.319602e-03
26.13         	1.236605e-02	1.535511e-03	1.319257e-03
26.14         	1.287815e-02	1.518687e-03	1.313935e-03
26.1497       	1.548432e-02	1.469332e-03	1.280045e-03
26.1595       	1.442416e-02	1.489318e-03	1.315174e-03
26.1692       	1.270532e-02	1.479382e-03	1.267227e-03
26.1789       	1.245595e-02	1.482007e-03	1.275644e-03
26.1886       	1.238302e-02	1.487397e-03	1.266012e-03
26.1984       	1.349366e-02	1.485361e-03	1.251075e-03
26.2081       	1.281130e-02	1.497154e-03	1.244949e-03
26.2178       	1.389392e-02	1.498842e-03	1.257736e-03
26.2276       	1.294676e-02	1.516499e-03	1.265451e-03
26.2373       	1.299137e-02	1.522655e-03	1.265015e-03
26.247        	1.273490e-02	1.523504e-03	1.253957e-03
26.2568       	1.308689e-02	1.534080e-03	1.263697e-03
26.2665       	1.236394e-02	1.548072e-03	1.282028e-03
26.2762       	1.174826e-02	1.556174e-03	1.279506e-03
26.2859       	1.298269e-02	1.553740e-03	1.280896e-03
26.2957       	1.261236e-02	1.549564e-03	1.290395e-03
26.3054       	1.185904e-02	1.537180e-03	1.281575e-03
26.3151       	1.105753e-02	1.538402e-03	1.282770e-03
26.3249       	1.182050e-02	1.535485e-03	1.274100e-03
26.3346       	1.267315e-02	1.538632e-03	1.248298e-03
26.3443       	1.299995e-02	1.547976e-03	1.256811e-03
26.3541       	1.328836e-02	1.564212e-03	1.275933e-03
26.3638       	1.326279e-02	1.575653e-03	1.275625e-03
26.3735       	1.379878e-02	1.590481e-03	1.268838e-03
26.3832       	1.293468e-02	1.599262e-03	1.274961e-03
26.393        	1.198374e-02	1.594324e-03	1.266494e-03
26.4027       	1.130025e-02	1.595573e-03	1.273456e-03
26.4124       	1.203698e-02	1.600507e-03	1.283517e-03
26.4222       	1.277990e-02	1.604991e-03	1.291725e-03
26.4319       	1.285172e-02	1.608421e-03	1.308123e-03
26.4404       	3.316575e-02	1.428540e-03	1.253888e-03
26.4489       	2.338901e-02	1.503304e-03	1.414323e-03
26.4574       	1.425645e-02	1.424196e-03	1.215375e-03
26.4659       	1.330889e-02	1.421198e-03	1.283258e-03
26.4745       	1.283296e-02	1.426459e-03	1.261732e-03
26.483        	1.342287e-02	1.432748e-03	1.238814e-03
26.4915       	1.350832e-02	1.431751e-03	1.159303e-03
26.5          	1.292381e-02	1.427497e-03	1.342965e-03
26.5094       	2.771383e-02	1.574789e-03	1.348592e-03
26.5189       	2.246970e-02	1.583065e-03	1.406515e-03
26.5283       	1.741680e-02	1.595713e-03	1.556660e-03
26.5377       	1.446006e-02	1.564118e-03	1.384326e-03
26.5472       	1.279872e-02	1.584511e-03	1.478359e-03
26.5566       	1.295462e-02	1.564669e-03	1.393321e-03
26.566        	1.339845e-02	1.561382e-03	1.424685e-03
26.5755       	1.304975e-02	1.562041e-03	1.465998e-03
26.5851       	1.520721e-02	1.600944e-03	1.411083e-03
26.5948       	1.522535e-02	1.598095e-03	1.461722e-03
26.6044       	1.475225e-02	1.585111e-03	1.444755e-03
26.6141       	1.373505e-02	1.588480e-03	1.407888e-03
26.6237       	1.336078e-02	1.589950e-03	1.397741e-03
26.6334       	1.328992e-02	1.605421e-03	1.386977e-03
26.6433       	1.530326e-02	1.658363e-03	1.433616e-03
26.6532       	1.392461e-02	1.660523e-03	1.454899e-03
26.6631       	1.484276e-02	1.670765e-03	1.468310e-03
26.673        	1.442881e-02	1.683636e-03	1.435172e-03
26.6829       	1.445367e-02	1.706119e-03	1.451916e-03
26.6928       	1.530053e-02	1.710530e-03	1.432041e-03
26.7031       	1.693974e-02	1.755253e-03	1.464805e-03
