# Residuals   
# Time        	p             	Ux            	Uy            
20            	N/A	N/A
20.5813       	4.784936e-02	2.178563e-03	2.819528e-03
20.5875       	4.586397e-02	2.307458e-03	2.919645e-03
20.5938       	4.565174e-02	2.193360e-03	2.595150e-03
20.6          	4.542292e-02	2.343671e-03	2.803544e-03
20.6063       	4.756900e-02	2.208417e-03	2.733615e-03
20.6125       	4.786148e-02	2.352915e-03	3.174789e-03
20.6188       	5.292427e-02	2.234166e-03	3.057709e-03
20.625        	5.201568e-02	2.398758e-03	3.583483e-03
20.6313       	5.230552e-02	2.287767e-03	3.143042e-03
20.6375       	5.190921e-02	2.447893e-03	3.592463e-03
20.6438       	5.259543e-02	2.307659e-03	3.249207e-03
20.65         	5.291542e-02	2.478233e-03	3.627628e-03
20.6563       	5.028797e-02	2.346713e-03	3.087175e-03
20.6625       	4.722108e-02	2.523615e-03	3.467803e-03
20.6688       	4.760088e-02	2.390333e-03	3.091826e-03
20.675        	4.625731e-02	2.535238e-03	3.553242e-03
20.6813       	4.644851e-02	2.409337e-03	2.979412e-03
20.6875       	4.596434e-02	2.560884e-03	3.349677e-03
20.6938       	4.669999e-02	2.426370e-03	2.964798e-03
20.7          	4.758117e-02	2.563291e-03	3.379021e-03
20.7063       	4.655577e-02	2.448296e-03	2.882803e-03
20.7125       	4.590291e-02	2.604194e-03	3.308950e-03
20.7188       	4.642110e-02	2.489269e-03	2.666321e-03
20.725        	4.446902e-02	2.651474e-03	3.046346e-03
20.7313       	4.404544e-02	2.520204e-03	2.657517e-03
20.7375       	4.679550e-02	2.655288e-03	3.144931e-03
20.7438       	4.595634e-02	2.528199e-03	2.563252e-03
20.75         	4.474389e-02	2.680917e-03	3.023332e-03
20.7563       	4.372469e-02	2.544064e-03	2.555743e-03
20.7625       	4.415141e-02	2.661942e-03	2.928174e-03
20.7688       	4.679035e-02	2.503622e-03	2.650863e-03
20.775        	4.907070e-02	2.597303e-03	2.994759e-03
20.7812       	4.572323e-02	2.442467e-03	2.453922e-03
20.7875       	4.149128e-02	2.579337e-03	2.725707e-03
20.7937       	4.111954e-02	2.415087e-03	2.476523e-03
20.8          	4.400352e-02	2.511873e-03	2.694971e-03
20.8063       	4.064471e-02	2.368391e-03	2.312901e-03
20.8125       	3.971846e-02	2.527467e-03	2.627455e-03
20.8188       	4.223092e-02	2.367992e-03	2.471165e-03
20.825        	4.193149e-02	2.452755e-03	2.712159e-03
20.8313       	4.131896e-02	2.306112e-03	2.322089e-03
20.8375       	4.036512e-02	2.414372e-03	2.515014e-03
20.8438       	4.072436e-02	2.273577e-03	2.348472e-03
20.85         	3.976192e-02	2.456999e-03	2.764227e-03
20.8563       	4.157323e-02	2.304118e-03	2.405670e-03
20.8625       	4.104096e-02	2.383252e-03	2.612506e-03
20.8688       	4.011589e-02	2.248159e-03	2.469916e-03
20.875        	4.112973e-02	2.365379e-03	2.750900e-03
20.8813       	4.074410e-02	2.237265e-03	2.416623e-03
20.8875       	3.970904e-02	2.372739e-03	2.613532e-03
20.8938       	4.021037e-02	2.235773e-03	2.338734e-03
20.9          	3.998704e-02	2.355404e-03	2.524538e-03
20.9062       	3.945547e-02	2.214040e-03	2.345258e-03
20.9125       	3.947193e-02	2.298769e-03	2.562468e-03
20.9188       	4.107474e-02	2.173895e-03	2.412207e-03
20.925        	4.167758e-02	2.319318e-03	2.719520e-03
20.9313       	4.110829e-02	2.169316e-03	2.424933e-03
20.9375       	4.124260e-02	2.308271e-03	2.717295e-03
20.9438       	4.204878e-02	2.169020e-03	2.401089e-03
20.95         	4.048636e-02	2.285737e-03	2.453151e-03
20.9563       	3.957438e-02	2.184025e-03	2.005361e-03
20.9625       	3.723764e-02	2.288881e-03	1.917769e-03
20.9688       	3.785957e-02	2.150548e-03	2.000629e-03
20.975        	4.176398e-02	2.262819e-03	2.145058e-03
20.9813       	3.962392e-02	2.149740e-03	1.786696e-03
20.9875       	3.726861e-02	2.216380e-03	1.875604e-03
20.9937       	3.816385e-02	2.095796e-03	2.125262e-03
21            	4.125181e-02	2.214223e-03	2.555461e-03
21.0063       	4.309125e-02	2.090806e-03	2.351169e-03
21.0125       	4.369022e-02	2.245465e-03	2.591608e-03
21.0188       	4.754903e-02	2.114889e-03	2.529356e-03
21.025        	4.942748e-02	2.208791e-03	2.746572e-03
21.0313       	4.907913e-02	2.068635e-03	2.797186e-03
21.0375       	4.951664e-02	2.219851e-03	2.982938e-03
21.0438       	4.526080e-02	2.091352e-03	2.215071e-03
21.05         	3.916609e-02	2.174842e-03	1.794766e-03
21.0563       	3.826732e-02	2.047944e-03	1.539090e-03
21.0625       	3.598268e-02	2.145496e-03	1.566941e-03
21.0688       	3.847237e-02	1.993523e-03	1.843211e-03
21.075        	4.122593e-02	2.044943e-03	1.956128e-03
21.0813       	4.201865e-02	1.938889e-03	1.903878e-03
21.0875       	4.203973e-02	2.057591e-03	2.049537e-03
21.0938       	4.217675e-02	1.967380e-03	1.815323e-03
21.1          	4.087350e-02	2.059076e-03	1.832651e-03
21.1063       	4.084002e-02	1.943511e-03	2.094659e-03
21.1125       	4.416094e-02	2.040938e-03	2.356388e-03
21.1188       	4.807142e-02	1.938589e-03	2.425913e-03
21.125        	5.077380e-02	2.069262e-03	2.598676e-03
21.1313       	4.901916e-02	1.980482e-03	2.248093e-03
21.1375       	4.791752e-02	2.081637e-03	2.170583e-03
21.1438       	4.915710e-02	1.964330e-03	2.399169e-03
21.15         	4.838282e-02	2.084361e-03	2.512982e-03
21.1563       	4.605383e-02	1.976366e-03	2.110360e-03
21.1625       	4.385638e-02	2.064790e-03	2.093095e-03
21.1688       	4.509410e-02	1.936619e-03	2.462283e-03
21.175        	4.947337e-02	2.087629e-03	2.677175e-03
21.1813       	4.620992e-02	1.986981e-03	2.047838e-03
21.1875       	4.144477e-02	2.055197e-03	1.866195e-03
21.1938       	4.418871e-02	1.905262e-03	2.332425e-03
21.2          	4.739311e-02	2.044236e-03	2.517053e-03
21.2063       	4.391692e-02	1.947514e-03	1.880363e-03
21.2125       	3.882883e-02	2.001975e-03	1.665248e-03
21.2188       	4.399973e-02	1.857412e-03	2.206234e-03
21.225        	4.594728e-02	1.997539e-03	2.380265e-03
21.2313       	4.156990e-02	1.890893e-03	1.644914e-03
21.2375       	3.686068e-02	1.965691e-03	1.474516e-03
21.2438       	4.226909e-02	1.813994e-03	2.262559e-03
21.25         	4.926759e-02	1.944705e-03	2.502162e-03
21.2563       	4.455156e-02	1.837685e-03	1.707741e-03
21.2625       	3.658641e-02	1.945319e-03	1.571042e-03
21.2688       	3.940150e-02	1.800792e-03	2.076230e-03
21.275        	4.320348e-02	1.918922e-03	2.149404e-03
21.2812       	4.166019e-02	1.801742e-03	1.896536e-03
21.2875       	3.928759e-02	1.905481e-03	1.911850e-03
21.2937       	4.335729e-02	1.784644e-03	2.165156e-03
21.3          	4.604426e-02	1.904469e-03	2.371764e-03
21.3063       	4.519765e-02	1.788887e-03	2.239897e-03
21.3125       	4.196430e-02	1.919812e-03	2.379235e-03
21.3188       	4.522322e-02	1.803132e-03	2.511272e-03
21.325        	4.792744e-02	1.933822e-03	2.656818e-03
21.3313       	4.751710e-02	1.828837e-03	2.498552e-03
21.3375       	4.568778e-02	1.945147e-03	2.478341e-03
21.3438       	4.563151e-02	1.837849e-03	2.212261e-03
21.35         	4.493494e-02	1.960374e-03	2.192966e-03
21.3563       	4.512827e-02	1.831532e-03	2.270212e-03
21.3625       	4.438885e-02	1.936313e-03	2.411585e-03
21.3688       	4.585196e-02	1.836289e-03	2.470240e-03
21.375        	4.852865e-02	1.961624e-03	2.654815e-03
21.3813       	4.859793e-02	1.855554e-03	2.453462e-03
21.3875       	4.652470e-02	1.963638e-03	2.472921e-03
21.3938       	4.667574e-02	1.867466e-03	2.277435e-03
21.4          	4.714197e-02	1.971913e-03	2.264896e-03
21.4062       	4.561010e-02	1.853450e-03	2.297608e-03
21.4125       	4.708724e-02	1.943364e-03	2.438563e-03
21.4188       	4.500175e-02	1.832371e-03	2.364464e-03
21.425        	4.462221e-02	1.949943e-03	2.568205e-03
21.4313       	4.599254e-02	1.844265e-03	2.684099e-03
21.4375       	4.986615e-02	1.954408e-03	2.834004e-03
21.4438       	4.877097e-02	1.864489e-03	2.380530e-03
21.45         	4.782233e-02	1.983249e-03	2.271601e-03
21.4563       	4.581565e-02	1.867891e-03	2.093227e-03
21.4625       	4.352978e-02	1.940441e-03	2.107487e-03
21.4688       	4.424974e-02	1.823073e-03	2.402591e-03
21.475        	4.881085e-02	1.914454e-03	2.781666e-03
21.4813       	5.243055e-02	1.806056e-03	2.878743e-03
21.4875       	5.406520e-02	1.952006e-03	3.273604e-03
21.4937       	5.465040e-02	1.856539e-03	2.774236e-03
21.5          	5.305352e-02	1.942267e-03	2.709342e-03
21.5063       	5.043315e-02	1.834165e-03	2.542035e-03
21.5125       	4.837902e-02	1.953264e-03	2.728316e-03
21.5188       	4.931986e-02	1.849662e-03	2.765718e-03
21.525        	5.229941e-02	1.936659e-03	3.174586e-03
21.5313       	5.879160e-02	1.842363e-03	3.286033e-03
21.5375       	6.046251e-02	1.983970e-03	3.735690e-03
21.5438       	5.696707e-02	1.892443e-03	2.877452e-03
21.55         	5.204303e-02	1.956810e-03	2.409145e-03
21.5563       	4.658588e-02	1.867498e-03	1.802067e-03
21.5625       	4.196542e-02	1.893546e-03	1.633259e-03
21.5688       	4.324583e-02	1.797734e-03	1.989798e-03
21.575        	4.598123e-02	1.866159e-03	2.168388e-03
21.5813       	4.515411e-02	1.799307e-03	1.949501e-03
21.5875       	4.526864e-02	1.831491e-03	2.098746e-03
21.5938       	4.901807e-02	1.759435e-03	2.233659e-03
21.6          	5.039750e-02	1.789079e-03	2.414146e-03
21.6063       	5.161294e-02	1.716791e-03	2.322861e-03
21.6125       	5.135754e-02	1.772269e-03	2.398059e-03
21.6188       	4.945826e-02	1.724689e-03	2.230686e-03
21.625        	4.679156e-02	1.774640e-03	2.279085e-03
21.6313       	4.920133e-02	1.713425e-03	2.408306e-03
21.6375       	5.126983e-02	1.779386e-03	2.681220e-03
21.6438       	5.369576e-02	1.707784e-03	2.738652e-03
21.65         	5.669246e-02	1.779370e-03	3.019124e-03
21.6563       	5.609661e-02	1.727932e-03	2.750107e-03
21.6625       	5.404809e-02	1.813830e-03	2.800290e-03
21.6688       	5.406674e-02	1.754225e-03	2.689703e-03
21.675        	5.481475e-02	1.823470e-03	2.937649e-03
21.6813       	5.711720e-02	1.771660e-03	3.011196e-03
21.6875       	6.111115e-02	1.847868e-03	3.326207e-03
21.6938       	6.227893e-02	1.796454e-03	3.277189e-03
21.7          	6.172204e-02	1.884855e-03	3.477547e-03
21.7063       	5.736008e-02	1.828976e-03	2.697078e-03
21.7125       	5.266193e-02	1.900732e-03	2.425701e-03
21.7188       	5.146147e-02	1.825024e-03	2.313065e-03
21.725        	5.138428e-02	1.875697e-03	2.429351e-03
21.7313       	5.444694e-02	1.795055e-03	2.615245e-03
21.7375       	5.487098e-02	1.869992e-03	2.832559e-03
21.7438       	5.605190e-02	1.799048e-03	2.661798e-03
21.75         	5.438485e-02	1.880364e-03	2.848892e-03
21.7563       	5.452731e-02	1.826478e-03	2.644271e-03
21.7625       	5.308161e-02	1.907069e-03	2.723254e-03
21.7688       	5.595457e-02	1.840947e-03	2.886883e-03
21.775        	5.614080e-02	1.916994e-03	3.065142e-03
21.7812       	5.350899e-02	1.867096e-03	2.527762e-03
21.7875       	5.131611e-02	1.932627e-03	2.446856e-03
21.7937       	5.175621e-02	1.857207e-03	2.430663e-03
21.8          	5.417838e-02	1.918517e-03	2.617829e-03
21.8063       	5.518170e-02	1.846605e-03	2.819194e-03
21.8125       	5.826077e-02	1.901193e-03	3.118826e-03
21.8188       	6.120062e-02	1.816884e-03	3.363248e-03
21.825        	6.286992e-02	1.927254e-03	3.732240e-03
21.8313       	5.636699e-02	1.866301e-03	2.487241e-03
21.8375       	4.992128e-02	1.907399e-03	1.863654e-03
21.8438       	5.143638e-02	1.815764e-03	2.298885e-03
21.85         	5.243336e-02	1.806010e-03	2.153725e-03
21.8563       	5.150030e-02	1.714126e-03	2.098592e-03
21.8625       	5.352991e-02	1.719863e-03	2.199488e-03
21.8688       	5.314000e-02	1.663785e-03	2.372770e-03
21.875        	5.098746e-02	1.659574e-03	1.934438e-03
21.8813       	4.826122e-02	1.619314e-03	2.202235e-03
21.8875       	4.965333e-02	1.632923e-03	1.860490e-03
21.8938       	4.604768e-02	1.587584e-03	1.981525e-03
21.9          	4.707949e-02	1.589831e-03	1.892440e-03
21.9062       	4.638239e-02	1.549926e-03	2.057414e-03
21.9125       	4.742980e-02	1.559275e-03	1.825295e-03
21.9188       	4.411845e-02	1.517595e-03	2.011668e-03
21.925        	4.473668e-02	1.511062e-03	1.915031e-03
21.9313       	3.963933e-02	1.449425e-03	1.933703e-03
21.9375       	4.050424e-02	1.422045e-03	2.327160e-03
21.9438       	4.044287e-02	1.381754e-03	2.500353e-03
21.95         	3.890524e-02	1.343309e-03	2.431191e-03
21.9563       	3.764020e-02	1.332031e-03	2.534895e-03
21.9625       	3.602397e-02	1.296751e-03	2.246130e-03
21.9688       	3.544506e-02	1.296250e-03	2.283508e-03
21.975        	3.517422e-02	1.244613e-03	2.544681e-03
21.9813       	3.634408e-02	1.266161e-03	2.818654e-03
21.9875       	3.716003e-02	1.210073e-03	2.861754e-03
21.9937       	3.854764e-02	1.226773e-03	3.124033e-03
22            	3.764769e-02	1.131408e-03	2.874804e-03
22.0063       	3.799120e-02	1.212330e-03	3.128020e-03
22.0125       	3.678475e-02	1.115257e-03	2.811796e-03
22.0188       	3.557788e-02	1.143867e-03	2.914258e-03
22.025        	3.979767e-02	1.078934e-03	3.189596e-03
22.0313       	4.202932e-02	1.111755e-03	3.821977e-03
22.0375       	4.157318e-02	1.020363e-03	3.721367e-03
22.0438       	4.394358e-02	1.038274e-03	4.387732e-03
22.05         	4.728460e-02	9.635379e-04	4.234069e-03
22.0563       	4.896864e-02	9.444242e-04	5.042257e-03
22.0625       	4.736444e-02	8.816312e-04	4.345697e-03
22.0688       	4.532400e-02	8.488068e-04	4.531416e-03
22.075        	4.324977e-02	8.364830e-04	3.724105e-03
22.0813       	4.031547e-02	8.616680e-04	3.224645e-03
22.0875       	3.465083e-02	8.911487e-04	2.116281e-03
22.0938       	2.410513e-02	8.976682e-04	1.344154e-03
22.1          	2.188330e-02	9.032119e-04	1.358006e-03
22.1063       	1.920514e-02	9.117346e-04	1.231814e-03
22.1125       	1.851674e-02	9.014341e-04	1.158342e-03
22.1188       	2.106180e-02	9.099243e-04	1.541413e-03
22.125        	2.223574e-02	9.137937e-04	1.417070e-03
22.1313       	2.134044e-02	9.138743e-04	1.485523e-03
22.1375       	2.475739e-02	9.173208e-04	1.936999e-03
22.1438       	2.643862e-02	9.330450e-04	2.185329e-03
22.15         	2.556126e-02	9.652795e-04	2.000387e-03
22.1563       	2.772688e-02	9.980275e-04	2.208377e-03
22.1625       	3.024527e-02	1.022275e-03	2.271923e-03
22.1688       	2.987234e-02	1.052865e-03	2.465932e-03
22.175        	3.234309e-02	1.065310e-03	2.774091e-03
22.1813       	3.524627e-02	1.106185e-03	3.478226e-03
22.1875       	3.763607e-02	1.135919e-03	3.546603e-03
22.1938       	4.119844e-02	1.206236e-03	4.280176e-03
22.2          	4.304967e-02	1.238194e-03	3.970228e-03
22.2063       	4.418846e-02	1.298232e-03	4.414345e-03
22.2125       	4.601641e-02	1.316068e-03	4.213626e-03
22.2188       	4.698934e-02	1.392550e-03	4.486957e-03
22.225        	4.284076e-02	1.404177e-03	3.583850e-03
22.2313       	3.821697e-02	1.458306e-03	3.154590e-03
22.2375       	3.381945e-02	1.448227e-03	2.290936e-03
22.2438       	2.857758e-02	1.484731e-03	1.728464e-03
22.25         	2.637063e-02	1.448604e-03	1.701922e-03
22.2563       	2.552649e-02	1.502662e-03	1.767103e-03
22.2625       	2.437235e-02	1.489143e-03	1.790370e-03
22.2688       	2.589243e-02	1.536421e-03	2.060602e-03
22.275        	2.918389e-02	1.510522e-03	2.362879e-03
22.2812       	3.129474e-02	1.580991e-03	2.647646e-03
22.2875       	3.074305e-02	1.568787e-03	2.298974e-03
22.2937       	3.053114e-02	1.637618e-03	2.267291e-03
22.3          	3.150950e-02	1.613398e-03	2.232446e-03
22.3063       	3.175721e-02	1.687073e-03	2.466670e-03
22.3125       	3.418364e-02	1.717839e-03	2.583087e-03
22.3188       	3.560462e-02	1.828800e-03	3.037272e-03
22.325        	3.897499e-02	1.787604e-03	2.949870e-03
22.3313       	3.809326e-02	1.894923e-03	3.144049e-03
22.3375       	3.695196e-02	1.863233e-03	2.730380e-03
22.3438       	3.595857e-02	1.946593e-03	2.824710e-03
22.35         	3.691373e-02	1.923371e-03	2.861486e-03
22.3563       	3.922573e-02	2.050406e-03	3.376974e-03
22.3625       	4.342456e-02	2.011631e-03	3.482331e-03
22.3688       	4.527020e-02	2.139353e-03	4.238952e-03
22.375        	4.751440e-02	2.085334e-03	3.647827e-03
22.3813       	4.731730e-02	2.207197e-03	4.162903e-03
22.3875       	4.595461e-02	2.180210e-03	3.309174e-03
22.3938       	4.474949e-02	2.286368e-03	3.522232e-03
22.4          	4.466491e-02	2.208112e-03	3.208801e-03
22.4062       	4.236918e-02	2.329672e-03	3.417090e-03
22.4125       	4.327304e-02	2.260853e-03	2.837000e-03
22.4188       	4.195113e-02	2.396603e-03	3.042259e-03
22.425        	3.975404e-02	2.331084e-03	2.367222e-03
22.4313       	3.683895e-02	2.416190e-03	2.323336e-03
22.4375       	3.580362e-02	2.342112e-03	2.282753e-03
22.4438       	3.654407e-02	2.466944e-03	2.481410e-03
22.45         	3.598808e-02	2.410528e-03	2.023023e-03
22.4563       	3.594694e-02	2.507071e-03	2.321219e-03
22.4625       	3.709915e-02	2.426108e-03	2.417407e-03
22.4688       	3.982630e-02	2.587947e-03	3.011788e-03
22.475        	3.781673e-02	2.529577e-03	2.127379e-03
22.4813       	3.660212e-02	2.657714e-03	2.154933e-03
22.4875       	3.590418e-02	2.569449e-03	1.986720e-03
22.4937       	3.704735e-02	2.701306e-03	2.463275e-03
22.5          	3.924149e-02	2.594576e-03	2.478691e-03
22.5063       	4.069452e-02	2.643027e-03	2.844303e-03
22.5125       	4.175465e-02	2.547311e-03	2.655262e-03
22.5188       	4.307149e-02	2.698981e-03	3.119971e-03
22.525        	4.231903e-02	2.587105e-03	2.501330e-03
22.5313       	4.108916e-02	2.622560e-03	2.555980e-03
22.5375       	4.241744e-02	2.511017e-03	2.647095e-03
22.5438       	4.440925e-02	2.704957e-03	3.106530e-03
22.55         	4.679268e-02	2.558309e-03	2.894430e-03
22.5563       	4.920146e-02	2.647560e-03	3.465853e-03
22.5625       	5.249633e-02	2.533711e-03	3.092363e-03
22.5688       	5.027999e-02	2.646772e-03	3.401540e-03
22.575        	5.064485e-02	2.518481e-03	3.209749e-03
22.5813       	5.163585e-02	2.629698e-03	3.477075e-03
22.5875       	5.049497e-02	2.496130e-03	3.128862e-03
22.5938       	5.123110e-02	2.684811e-03	3.671075e-03
22.6          	5.316345e-02	2.538233e-03	3.189837e-03
22.6063       	5.266558e-02	2.627336e-03	3.499053e-03
22.6125       	5.272478e-02	2.490624e-03	3.132114e-03
22.6188       	5.071918e-02	2.605015e-03	3.328611e-03
22.625        	5.237683e-02	2.473137e-03	3.116467e-03
22.6313       	5.135202e-02	2.581406e-03	3.337284e-03
22.6375       	5.221360e-02	2.455498e-03	2.989727e-03
22.6438       	5.035016e-02	2.575070e-03	3.287241e-03
22.65         	5.002143e-02	2.441556e-03	2.917406e-03
22.6563       	5.071603e-02	2.595909e-03	3.256198e-03
22.6625       	5.124785e-02	2.445322e-03	2.899722e-03
22.6688       	4.997847e-02	2.531012e-03	3.048444e-03
22.675        	5.050566e-02	2.419688e-03	2.822314e-03
22.6813       	5.057162e-02	2.508080e-03	3.068316e-03
22.6875       	5.301897e-02	2.385834e-03	3.060191e-03
22.6938       	5.495712e-02	2.497790e-03	3.464674e-03
22.7          	5.548476e-02	2.367540e-03	3.143954e-03
22.7063       	5.591369e-02	2.486318e-03	3.398838e-03
22.7125       	5.758775e-02	2.361601e-03	3.053132e-03
22.7188       	5.583217e-02	2.476202e-03	3.183024e-03
22.725        	5.655148e-02	2.353240e-03	3.056346e-03
22.7313       	5.712253e-02	2.469947e-03	3.368123e-03
22.7375       	5.710232e-02	2.329515e-03	3.137988e-03
22.7438       	5.711293e-02	2.447734e-03	3.426000e-03
22.75         	5.815024e-02	2.324217e-03	3.156763e-03
22.7563       	5.846452e-02	2.461145e-03	3.424659e-03
22.7625       	5.823211e-02	2.339633e-03	3.151397e-03
22.7688       	5.716147e-02	2.426986e-03	3.353315e-03
22.775        	5.763626e-02	2.299915e-03	3.356139e-03
22.7812       	5.989606e-02	2.464160e-03	3.831716e-03
22.7875       	6.197808e-02	2.335427e-03	3.387297e-03
22.7937       	6.087278e-02	2.460456e-03	3.583162e-03
22.8          	6.065467e-02	2.333938e-03	3.284099e-03
22.8063       	5.910613e-02	2.461937e-03	3.501605e-03
22.8125       	5.953707e-02	2.313219e-03	3.335543e-03
22.8188       	5.994705e-02	2.418977e-03	3.701128e-03
22.825        	6.107426e-02	2.264031e-03	3.556969e-03
22.8313       	6.058444e-02	2.407282e-03	3.973499e-03
22.8375       	6.241870e-02	2.258721e-03	3.743169e-03
22.8438       	6.383131e-02	2.388647e-03	4.129215e-03
22.85         	6.577356e-02	2.242230e-03	3.810737e-03
22.8563       	6.537520e-02	2.385353e-03	4.201907e-03
22.8625       	6.761905e-02	2.224840e-03	3.840992e-03
22.8688       	6.598311e-02	2.364457e-03	4.259904e-03
22.875        	6.924022e-02	2.195937e-03	4.200148e-03
22.8813       	6.861845e-02	2.358772e-03	4.835383e-03
22.8875       	7.057894e-02	2.183110e-03	4.430656e-03
22.8938       	7.086262e-02	2.340048e-03	4.951052e-03
22.9          	7.128402e-02	2.182099e-03	4.450944e-03
22.9062       	6.959791e-02	2.322079e-03	4.759030e-03
22.9125       	7.085403e-02	2.170248e-03	4.260583e-03
22.9188       	7.782378e-02	2.352610e-03	4.435135e-03
22.925        	7.265761e-02	2.171386e-03	3.972305e-03
