# Residuals   
# Time        	p             	Ux            	Uy            
77.5          	N/A	N/A
78.5364       	2.454518e-02	1.314299e-03	4.509887e-03
78.5455       	2.274272e-02	1.299955e-03	4.298522e-03
78.5545       	2.261833e-02	1.309580e-03	4.411843e-03
78.5636       	2.261621e-02	1.305293e-03	4.060657e-03
78.5727       	2.472283e-02	1.315062e-03	4.261190e-03
78.582        	2.550225e-02	1.289936e-03	3.941216e-03
78.5913       	2.236524e-02	1.279685e-03	4.167947e-03
78.6006       	2.068774e-02	1.260384e-03	3.835563e-03
78.6099       	2.090575e-02	1.267803e-03	3.798661e-03
78.6192       	2.181170e-02	1.253239e-03	3.602536e-03
78.6285       	2.039500e-02	1.231939e-03	3.646185e-03
78.6377       	2.429830e-02	1.234648e-03	3.442370e-03
78.647        	2.127402e-02	1.251229e-03	3.564100e-03
78.6563       	2.309443e-02	1.235798e-03	3.357713e-03
78.6656       	2.299969e-02	1.241855e-03	3.531039e-03
78.6749       	2.182690e-02	1.248947e-03	3.314436e-03
78.6842       	2.079645e-02	1.261919e-03	3.487520e-03
78.6935       	2.105038e-02	1.265086e-03	3.281663e-03
78.7028       	2.095501e-02	1.279275e-03	3.442050e-03
78.7121       	2.206592e-02	1.288950e-03	3.263530e-03
78.7213       	2.000380e-02	1.302187e-03	3.415906e-03
78.7306       	2.000059e-02	1.292570e-03	3.226781e-03
78.7399       	1.788320e-02	1.284487e-03	3.381147e-03
78.7492       	1.956581e-02	1.262432e-03	3.217079e-03
78.7585       	2.333490e-02	1.272803e-03	3.389896e-03
78.7678       	2.268757e-02	1.280298e-03	3.229744e-03
78.7771       	2.164323e-02	1.290904e-03	3.365692e-03
78.7864       	2.028138e-02	1.280575e-03	3.188059e-03
78.7957       	1.992864e-02	1.280168e-03	3.319431e-03
78.8049       	2.121196e-02	1.268904e-03	3.144655e-03
78.8142       	2.306137e-02	1.264169e-03	3.297974e-03
78.8235       	2.086875e-02	1.279649e-03	3.147345e-03
78.8328       	1.818309e-02	1.291116e-03	3.282961e-03
78.8421       	1.804871e-02	1.294279e-03	3.119641e-03
78.8514       	1.941642e-02	1.296152e-03	3.262431e-03
78.8607       	1.922131e-02	1.299218e-03	3.117333e-03
78.87         	2.312926e-02	1.297212e-03	3.266942e-03
78.8792       	2.373986e-02	1.306015e-03	3.124330e-03
78.8885       	1.987650e-02	1.309422e-03	3.252726e-03
78.8978       	1.910894e-02	1.307599e-03	3.105458e-03
78.9071       	2.024268e-02	1.302834e-03	3.240401e-03
78.9164       	1.836109e-02	1.304875e-03	3.091832e-03
78.9257       	1.911554e-02	1.305692e-03	3.222592e-03
78.935        	2.046318e-02	1.294994e-03	3.082481e-03
78.9443       	2.075351e-02	1.305267e-03	3.222691e-03
78.9536       	1.893787e-02	1.308259e-03	3.087487e-03
78.9628       	1.914606e-02	1.308253e-03	3.219934e-03
78.9721       	2.067988e-02	1.306932e-03	3.083508e-03
78.9814       	2.070154e-02	1.312024e-03	3.218506e-03
78.9907       	2.230231e-02	1.305271e-03	3.085474e-03
79            	2.203043e-02	1.310755e-03	3.218199e-03
79.0098       	2.629699e-02	1.384860e-03	3.116901e-03
79.0196       	2.347306e-02	1.392630e-03	3.236712e-03
79.0294       	2.059734e-02	1.401749e-03	3.229569e-03
79.0392       	1.897697e-02	1.414024e-03	2.770463e-03
79.049        	2.022432e-02	1.408213e-03	2.776404e-03
79.0588       	1.884363e-02	1.416660e-03	2.643537e-03
79.0686       	2.099864e-02	1.410880e-03	2.583418e-03
79.0784       	2.070554e-02	1.411111e-03	2.658667e-03
79.0882       	1.800373e-02	1.384756e-03	2.478832e-03
79.098        	2.086752e-02	1.412083e-03	2.500607e-03
79.1078       	2.027404e-02	1.413195e-03	2.418439e-03
79.1176       	2.033442e-02	1.430368e-03	2.436566e-03
79.1275       	1.893289e-02	1.423207e-03	2.345769e-03
79.1373       	1.860987e-02	1.426358e-03	2.355557e-03
79.1471       	1.775921e-02	1.409401e-03	2.291264e-03
79.1569       	1.926816e-02	1.419765e-03	2.298540e-03
79.1667       	2.204088e-02	1.422129e-03	2.251178e-03
79.1765       	1.905898e-02	1.423922e-03	2.271580e-03
79.1863       	1.747733e-02	1.409604e-03	2.221806e-03
79.1961       	1.850182e-02	1.403023e-03	2.238520e-03
79.2059       	1.893474e-02	1.409590e-03	2.196779e-03
79.2157       	1.834984e-02	1.407025e-03	2.162055e-03
79.2255       	1.925684e-02	1.408828e-03	2.120460e-03
79.235        	2.000526e-02	1.341417e-03	2.028269e-03
79.2444       	1.819767e-02	1.361044e-03	1.865921e-03
79.2539       	1.833652e-02	1.344594e-03	2.108422e-03
79.2634       	1.730013e-02	1.346930e-03	1.775900e-03
79.2728       	1.872280e-02	1.341485e-03	1.785099e-03
79.2823       	1.918577e-02	1.347897e-03	1.790142e-03
79.2918       	1.719287e-02	1.347526e-03	1.692189e-03
79.3012       	1.682694e-02	1.365955e-03	1.670394e-03
79.3107       	1.862929e-02	1.381753e-03	1.735309e-03
79.3201       	2.092675e-02	1.402856e-03	1.764849e-03
79.3296       	2.091160e-02	1.403648e-03	1.870965e-03
79.3391       	2.082067e-02	1.398540e-03	1.555249e-03
79.3485       	1.883616e-02	1.402778e-03	1.633395e-03
79.358        	1.865572e-02	1.417979e-03	1.769780e-03
79.3675       	2.027992e-02	1.426894e-03	1.709594e-03
79.3769       	2.049139e-02	1.450858e-03	1.821525e-03
79.3864       	1.946485e-02	1.461843e-03	1.696211e-03
79.3959       	1.917676e-02	1.458040e-03	1.523645e-03
79.4053       	1.947901e-02	1.474397e-03	1.384296e-03
79.4148       	1.870459e-02	1.477345e-03	1.601261e-03
79.4243       	1.845853e-02	1.470501e-03	1.612467e-03
79.4337       	2.080928e-02	1.464710e-03	1.978987e-03
79.4432       	2.286131e-02	1.468887e-03	2.100029e-03
79.4527       	2.238530e-02	1.475444e-03	1.927268e-03
79.4621       	2.239924e-02	1.492157e-03	1.917261e-03
79.4716       	2.069909e-02	1.510601e-03	1.686233e-03
79.4811       	2.074289e-02	1.506181e-03	1.792576e-03
79.4905       	2.010681e-02	1.511213e-03	1.509333e-03
79.4953       	1.640322e-01	8.380239e-04	1.564493e-03
79.5          	8.269925e-02	1.294624e-03	1.555467e-03
79.5056       	8.096461e-02	1.039495e-03	3.372512e-03
79.5121       	5.918075e-02	1.197968e-03	4.164916e-03
79.5195       	4.852786e-02	1.328897e-03	6.250347e-03
79.5278       	4.551391e-02	1.495674e-03	7.644241e-03
79.5365       	4.069560e-02	1.582640e-03	9.373992e-03
79.5453       	3.514055e-02	1.611620e-03	7.078913e-03
79.554        	3.212388e-02	1.581140e-03	6.079334e-03
79.5626       	3.124182e-02	1.550685e-03	5.178077e-03
79.5712       	2.801533e-02	1.537327e-03	4.612411e-03
79.5798       	2.545817e-02	1.511560e-03	3.874419e-03
79.5883       	2.299287e-02	1.486900e-03	3.694739e-03
79.5971       	2.606019e-02	1.492688e-03	3.684328e-03
79.6059       	2.725119e-02	1.481098e-03	3.612773e-03
79.6146       	2.820783e-02	1.447567e-03	3.789136e-03
79.6236       	2.748311e-02	1.484498e-03	4.378085e-03
79.6325       	2.486062e-02	1.454681e-03	3.874317e-03
79.6415       	2.442503e-02	1.446603e-03	4.013566e-03
79.6507       	2.984497e-02	1.518585e-03	3.867170e-03
79.6599       	2.816024e-02	1.480141e-03	3.723227e-03
79.6691       	2.435925e-02	1.487662e-03	3.499170e-03
79.6785       	2.682857e-02	1.521145e-03	3.514109e-03
79.688        	2.530982e-02	1.531925e-03	3.406778e-03
79.6974       	2.473806e-02	1.546410e-03	3.445876e-03
79.7069       	2.480228e-02	1.546598e-03	3.578455e-03
79.7164       	2.616033e-02	1.563412e-03	3.385712e-03
79.7258       	2.453853e-02	1.561970e-03	3.057221e-03
79.7353       	2.374149e-02	1.562957e-03	2.994062e-03
79.7447       	2.356453e-02	1.530173e-03	2.732657e-03
79.7542       	2.471575e-02	1.547970e-03	2.669238e-03
79.7636       	2.269549e-02	1.543757e-03	2.646243e-03
79.7731       	2.521806e-02	1.539977e-03	2.800828e-03
79.7825       	2.615030e-02	1.566541e-03	2.546500e-03
79.792        	2.321103e-02	1.543667e-03	2.754580e-03
79.8014       	2.452704e-02	1.541516e-03	2.841967e-03
79.8109       	2.385330e-02	1.550208e-03	2.610702e-03
79.8204       	2.266353e-02	1.523620e-03	2.247785e-03
79.8298       	2.125586e-02	1.514261e-03	2.283491e-03
79.8393       	2.372899e-02	1.505162e-03	2.057326e-03
79.8487       	2.106700e-02	1.491728e-03	2.090558e-03
79.8582       	2.264681e-02	1.474335e-03	2.409846e-03
79.8676       	2.238622e-02	1.484532e-03	2.490942e-03
79.8765       	2.896019e-02	1.377685e-03	1.999405e-03
79.8853       	2.406406e-02	1.388708e-03	2.166668e-03
79.8941       	2.055004e-02	1.351782e-03	1.861358e-03
79.9029       	2.193826e-02	1.344194e-03	2.172818e-03
79.9118       	2.068722e-02	1.343825e-03	1.935185e-03
79.9206       	1.934812e-02	1.330754e-03	2.032884e-03
79.9294       	2.116726e-02	1.330454e-03	2.045566e-03
79.9382       	2.244076e-02	1.333895e-03	2.074074e-03
79.9471       	2.019100e-02	1.336297e-03	2.060039e-03
79.9559       	1.890859e-02	1.340618e-03	2.110248e-03
79.9647       	2.049546e-02	1.328361e-03	2.084550e-03
79.9735       	1.887302e-02	1.335531e-03	2.137704e-03
79.9824       	2.092190e-02	1.349151e-03	2.130649e-03
79.9912       	1.973598e-02	1.346775e-03	2.187734e-03
80            	1.990689e-02	1.342869e-03	2.182574e-03
80.0093       	2.525472e-02	1.399243e-03	2.279074e-03
80.0185       	2.373948e-02	1.391871e-03	2.286149e-03
80.0278       	2.088619e-02	1.380265e-03	2.115118e-03
80.037        	2.217670e-02	1.385524e-03	2.290883e-03
80.0463       	2.006240e-02	1.393438e-03	2.201355e-03
80.0556       	1.899110e-02	1.394603e-03	2.162282e-03
80.0648       	1.825589e-02	1.401460e-03	2.169908e-03
80.0741       	1.855478e-02	1.390390e-03	2.115752e-03
80.0833       	1.981391e-02	1.382822e-03	2.164295e-03
80.0926       	2.509607e-02	1.411668e-03	1.998241e-03
80.1019       	2.482998e-02	1.389586e-03	2.100821e-03
80.1111       	2.000050e-02	1.374040e-03	1.980371e-03
80.1202       	2.117557e-02	1.341855e-03	2.052426e-03
80.1292       	1.943956e-02	1.339922e-03	2.000876e-03
80.1382       	1.787460e-02	1.344089e-03	2.175457e-03
80.1473       	1.764351e-02	1.341392e-03	2.047599e-03
80.1563       	1.847261e-02	1.342832e-03	2.136139e-03
80.1654       	1.946009e-02	1.351875e-03	2.118072e-03
80.1744       	2.241286e-02	1.383770e-03	2.199020e-03
80.1835       	2.178814e-02	1.429193e-03	2.172848e-03
80.1925       	2.255558e-02	1.415193e-03	2.275728e-03
80.2016       	2.326326e-02	1.387148e-03	2.245116e-03
80.2106       	1.941849e-02	1.380902e-03	2.356188e-03
80.2196       	1.928034e-02	1.365830e-03	2.312672e-03
80.2287       	1.963148e-02	1.363327e-03	2.618814e-03
80.2377       	2.229561e-02	1.386530e-03	2.447289e-03
80.2468       	2.170077e-02	1.409753e-03	2.662100e-03
80.2558       	2.109079e-02	1.407513e-03	2.582315e-03
80.2649       	2.010135e-02	1.392492e-03	2.696572e-03
80.2739       	2.091063e-02	1.385020e-03	2.722307e-03
80.2829       	2.208987e-02	1.373411e-03	2.805788e-03
80.292        	2.236165e-02	1.389658e-03	2.826562e-03
80.301        	2.467565e-02	1.394300e-03	2.880872e-03
80.3101       	2.232124e-02	1.395313e-03	2.843636e-03
80.3191       	2.161268e-02	1.397459e-03	2.936916e-03
80.3282       	2.187083e-02	1.403328e-03	2.832970e-03
80.3372       	2.593258e-02	1.407101e-03	2.980754e-03
80.3463       	2.503995e-02	1.428188e-03	2.882000e-03
80.3553       	2.697346e-02	1.426631e-03	3.019148e-03
80.3643       	2.403684e-02	1.415708e-03	2.900669e-03
80.3734       	2.246548e-02	1.401580e-03	3.036495e-03
80.3824       	2.266853e-02	1.399834e-03	2.912965e-03
80.3915       	2.289189e-02	1.396287e-03	3.061613e-03
80.4005       	2.278164e-02	1.386140e-03	2.944970e-03
80.4096       	2.630346e-02	1.365559e-03	3.103403e-03
80.4186       	2.448401e-02	1.367836e-03	2.970083e-03
80.4276       	2.286815e-02	1.346931e-03	3.153724e-03
80.4367       	2.190676e-02	1.330097e-03	3.045713e-03
80.4457       	2.261648e-02	1.314777e-03	3.232019e-03
80.4548       	2.635493e-02	1.359071e-03	3.119723e-03
80.4638       	2.706202e-02	1.320538e-03	3.302657e-03
80.4729       	2.305590e-02	1.326669e-03	3.150941e-03
80.4819       	2.267404e-02	1.337730e-03	3.303883e-03
80.491        	2.245513e-02	1.351224e-03	3.173966e-03
80.5          	2.171152e-02	1.341919e-03	3.347726e-03
80.5094       	2.506564e-02	1.390583e-03	3.233903e-03
80.5189       	2.320148e-02	1.386631e-03	3.399728e-03
80.5283       	2.318740e-02	1.380466e-03	3.230421e-03
80.5377       	2.163476e-02	1.404357e-03	2.977350e-03
80.5472       	2.197648e-02	1.422670e-03	2.933699e-03
80.5566       	2.706430e-02	1.388958e-03	2.771273e-03
80.566        	2.453602e-02	1.374932e-03	2.683744e-03
80.5755       	2.200750e-02	1.363743e-03	2.695534e-03
80.5849       	2.011412e-02	1.361113e-03	2.499575e-03
80.5943       	2.057723e-02	1.364636e-03	2.506629e-03
80.6038       	2.215302e-02	1.364895e-03	2.349188e-03
80.6132       	2.157457e-02	1.337303e-03	2.356730e-03
80.6226       	2.023548e-02	1.328747e-03	2.224828e-03
80.6321       	1.917878e-02	1.330360e-03	2.222150e-03
80.6415       	1.996189e-02	1.333203e-03	2.100378e-03
80.6509       	2.232269e-02	1.346552e-03	2.094874e-03
80.6604       	2.205522e-02	1.333817e-03	2.001508e-03
80.6698       	2.174951e-02	1.338742e-03	2.006793e-03
80.6792       	2.025286e-02	1.332453e-03	1.941609e-03
80.6887       	2.082623e-02	1.340141e-03	1.956082e-03
80.6981       	2.055132e-02	1.346866e-03	1.913262e-03
80.7075       	2.117823e-02	1.337735e-03	1.927832e-03
80.717        	1.928604e-02	1.324254e-03	1.876223e-03
80.7264       	1.919602e-02	1.307826e-03	1.898403e-03
80.7358       	1.897986e-02	1.300864e-03	1.834782e-03
80.7453       	2.047496e-02	1.295840e-03	1.857685e-03
80.7547       	2.085981e-02	1.309306e-03	1.812096e-03
80.7642       	2.006809e-02	1.309142e-03	1.790302e-03
80.7736       	1.939936e-02	1.292831e-03	1.838988e-03
80.783        	2.065667e-02	1.283103e-03	1.674362e-03
80.7925       	1.841231e-02	1.262230e-03	1.583155e-03
80.8019       	2.126805e-02	1.261365e-03	1.637207e-03
80.8113       	2.028972e-02	1.259165e-03	1.573572e-03
80.8208       	2.024763e-02	1.274470e-03	1.634112e-03
80.8302       	1.933204e-02	1.272533e-03	1.629984e-03
80.8396       	2.275612e-02	1.281747e-03	1.734790e-03
80.8491       	2.184634e-02	1.280781e-03	1.781965e-03
80.8585       	2.085445e-02	1.299321e-03	1.705951e-03
80.8679       	1.846931e-02	1.289468e-03	1.744100e-03
80.8774       	1.872089e-02	1.274598e-03	1.709817e-03
80.8868       	1.839963e-02	1.261871e-03	1.678201e-03
80.8962       	1.876708e-02	1.266160e-03	1.740707e-03
80.9057       	2.087592e-02	1.265887e-03	1.937410e-03
80.9151       	2.167908e-02	1.272505e-03	1.622878e-03
80.9245       	1.956368e-02	1.260173e-03	1.563076e-03
80.934        	1.819415e-02	1.269896e-03	1.719522e-03
80.9434       	1.899220e-02	1.265498e-03	1.562763e-03
80.9528       	2.126727e-02	1.250170e-03	1.847184e-03
80.9623       	1.922234e-02	1.270602e-03	1.772931e-03
80.9717       	1.897001e-02	1.273551e-03	1.699870e-03
80.9811       	2.132958e-02	1.314842e-03	1.751476e-03
80.9906       	2.191763e-02	1.308817e-03	1.712209e-03
81            	2.015447e-02	1.297051e-03	1.676891e-03
81.0096       	1.971147e-02	1.299826e-03	1.688804e-03
81.019        	2.050846e-02	1.269111e-03	1.657306e-03
81.0285       	1.810799e-02	1.280043e-03	1.590635e-03
81.0379       	1.769278e-02	1.266672e-03	1.592902e-03
81.0473       	1.705919e-02	1.280415e-03	1.620973e-03
81.0568       	1.706680e-02	1.272154e-03	1.573847e-03
81.0662       	1.721852e-02	1.259952e-03	1.581126e-03
81.0756       	1.987301e-02	1.305263e-03	1.595757e-03
81.0849       	2.150305e-02	1.265007e-03	1.576060e-03
81.0941       	1.945126e-02	1.236919e-03	1.451977e-03
81.1033       	1.907376e-02	1.229191e-03	1.625958e-03
81.1125       	1.722838e-02	1.208442e-03	1.409786e-03
81.1218       	1.924436e-02	1.203007e-03	1.520847e-03
81.131        	2.017027e-02	1.238748e-03	1.469272e-03
81.1402       	2.061820e-02	1.254076e-03	1.527892e-03
81.1494       	2.004505e-02	1.241016e-03	1.508628e-03
81.1584       	2.290366e-02	1.211419e-03	1.554990e-03
81.1674       	2.135461e-02	1.211869e-03	1.566179e-03
81.1764       	2.030246e-02	1.191842e-03	1.713814e-03
81.1854       	2.039832e-02	1.212673e-03	1.581998e-03
81.1944       	1.785094e-02	1.198080e-03	1.673309e-03
81.2034       	1.832832e-02	1.183470e-03	1.672502e-03
81.2124       	1.729068e-02	1.180462e-03	1.730983e-03
81.2213       	1.845781e-02	1.163566e-03	1.763824e-03
81.2303       	2.240639e-02	1.182416e-03	1.831199e-03
81.2393       	2.212200e-02	1.189042e-03	1.840939e-03
81.248        	2.409460e-02	1.174644e-03	2.030532e-03
81.2567       	2.418761e-02	1.160959e-03	1.952841e-03
81.2654       	2.047917e-02	1.132055e-03	2.289414e-03
81.2741       	2.123270e-02	1.133587e-03	2.248632e-03
81.2828       	2.072582e-02	1.151423e-03	2.362311e-03
81.2915       	2.155373e-02	1.160032e-03	2.446730e-03
81.3001       	2.187659e-02	1.161978e-03	2.578442e-03
81.3088       	2.252648e-02	1.175876e-03	2.627750e-03
81.3175       	2.209020e-02	1.182994e-03	2.886283e-03
81.3262       	2.338828e-02	1.168906e-03	2.862722e-03
81.3349       	2.346622e-02	1.183613e-03	3.375381e-03
81.3436       	2.174451e-02	1.191384e-03	3.191115e-03
81.3523       	2.134136e-02	1.179809e-03	3.543360e-03
81.361        	2.233902e-02	1.175143e-03	3.526691e-03
81.3697       	2.137628e-02	1.167241e-03	3.780549e-03
81.3784       	2.366714e-02	1.169980e-03	3.674452e-03
81.387        	2.477050e-02	1.173043e-03	4.001042e-03
81.3957       	2.365475e-02	1.190856e-03	3.795036e-03
81.4044       	2.488440e-02	1.189345e-03	4.140539e-03
81.4131       	2.371169e-02	1.183687e-03	3.909858e-03
81.421        	3.591508e-02	1.096589e-03	4.255971e-03
81.4289       	2.916893e-02	1.125458e-03	3.947001e-03
81.4368       	2.611679e-02	1.098663e-03	5.264787e-03
81.4447       	2.746356e-02	1.106422e-03	5.163238e-03
81.4526       	3.054980e-02	1.133232e-03	6.958651e-03
81.4605       	3.159681e-02	1.131286e-03	6.695481e-03
81.4684       	3.270176e-02	1.163562e-03	9.006970e-03
81.4763       	3.158159e-02	1.168487e-03	7.090200e-03
81.4842       	3.300464e-02	1.187562e-03	8.395571e-03
81.4921       	3.327459e-02	1.192769e-03	6.576929e-03
81.5          	3.395865e-02	1.195369e-03	7.344097e-03
81.5086       	4.378581e-02	1.279350e-03	6.490848e-03
81.5172       	3.504301e-02	1.289601e-03	7.269883e-03
81.5259       	2.952957e-02	1.270521e-03	6.115692e-03
81.5345       	2.947006e-02	1.259513e-03	5.902756e-03
81.5431       	2.855037e-02	1.214084e-03	5.088709e-03
81.5517       	2.598161e-02	1.227962e-03	4.914245e-03
81.5603       	2.613193e-02	1.202622e-03	4.430898e-03
81.569        	2.716739e-02	1.203959e-03	4.496525e-03
81.5776       	2.639786e-02	1.200399e-03	4.041908e-03
81.5862       	2.584292e-02	1.204139e-03	4.236414e-03
81.5948       	2.514341e-02	1.183617e-03	3.877206e-03
81.6034       	2.465198e-02	1.193484e-03	4.172126e-03
81.6121       	2.492737e-02	1.160473e-03	3.892545e-03
81.6207       	2.514837e-02	1.169655e-03	4.115615e-03
81.6293       	2.637349e-02	1.142757e-03	3.956988e-03
81.6379       	2.507287e-02	1.162222e-03	4.195489e-03
81.6466       	2.495022e-02	1.119594e-03	4.036593e-03
81.6552       	2.386610e-02	1.119804e-03	4.354370e-03
